accession	uniprot_optimized	cspa_optimized	gene_symbol	hgnc_id	hgnc_symbol	ncbi_gene_id	ensembl_gene	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	n_sources_surface	n_sources_optimized
P41594	1	0	GRM5	HGNC:4597	GRM5	2915	ENSG00000168959	1	1	1	0	0	3	3
P41595	1	1	HTR2B	HGNC:5294	HTR2B	3357	ENSG00000135914	1	0	1	1	0	3	3
P41597	1	0	CCR2	HGNC:1603	CCR2	729230	ENSG00000121807	1	1	1	0	1	4	4
P41732	1	0	TSPAN7	HGNC:11854	TSPAN7	7102	ENSG00000156298	1	0	1	0	0	2	2
P41968	1	0	MC3R	HGNC:6931	MC3R	4159	ENSG00000124089	1	0	1	0	0	2	2
P42081	1	1	CD86	HGNC:1705	CD86	942	ENSG00000114013	1	1	1	1	1	5	5
P42261	1	0	GRIA1	HGNC:4571	GRIA1	2890	ENSG00000155511	1	1	1	0	0	3	3
P42262	1	1	GRIA2	HGNC:4572	GRIA2	2891	ENSG00000120251	1	1	1	1	0	4	4
P42263	1	0	GRIA3	HGNC:4573	GRIA3	2892	ENSG00000125675	1	1	1	0	0	3	3
P42658	1	0	DPP6	HGNC:3010	DPP6	1804	ENSG00000130226	1	1	1	0	0	3	3
P42701	1	0	IL12RB1	HGNC:5971	IL12RB1	3594	ENSG00000096996	1	1	1	0	1	4	4
P42702	1	1	LIFR	HGNC:6597	LIFR	3977	ENSG00000113594	1	1	1	1	0	4	4
P42892	1	1	ECE1	HGNC:3146	ECE1	1889	ENSG00000117298	1	1	1	1	0	4	4
P43003	1	0	SLC1A3	HGNC:10941	SLC1A3	6507	ENSG00000079215	1	1	1	1	0	4	3
P43004	1	0	SLC1A2	HGNC:10940	SLC1A2	6506	ENSG00000110436	1	1	1	0	0	3	3
P43005	1	0	SLC1A1	HGNC:10939	SLC1A1	6505	ENSG00000106688	1	1	1	0	0	3	3
P43007	1	0	SLC1A4	HGNC:10942	SLC1A4	6509	ENSG00000115902	1	1	1	1	0	4	3
P43026	1	0	GDF5	HGNC:4220	GDF5	8200	ENSG00000125965	0	0	0	0	0	0	1
P43088	1	0	PTGFR	HGNC:9600	PTGFR	5737	ENSG00000122420	1	0	1	0	0	2	2
P43115	1	1	PTGER3	HGNC:9595	PTGER3	5733	ENSG00000050628	1	0	1	1	0	3	3
P43116	1	1	PTGER2	HGNC:9594	PTGER2	5732	ENSG00000125384	1	0	1	1	0	3	3
P43119	1	1	PTGIR	HGNC:9602	PTGIR	5739	ENSG00000160013	1	0	1	1	0	3	3
P43121	1	1	MCAM	HGNC:6934	MCAM	4162	ENSG00000076706	1	1	1	1	1	5	5
P43146	1	0	DCC	HGNC:2701	DCC	1630	ENSG00000187323	1	1	1	0	0	3	3
P43220	1	0	GLP1R	HGNC:4324	GLP1R	2740	ENSG00000112164	1	0	1	0	1	3	3
P43235	1	0	CTSK	HGNC:2536	CTSK	1513	ENSG00000143387	1	0	0	0	0	1	1
P43251	0	1	BTD	HGNC:1122	BTD	686	ENSG00000169814	0	0	0	1	0	1	1
P43307	0	1	SSR1	HGNC:11323	SSR1	6745	ENSG00000124783	0	0	1	1	0	2	2
P43308	0	1	SSR2	HGNC:11324	SSR2	6746	ENSG00000163479	0	0	0	1	0	1	1
P43489	1	0	TNFRSF4	HGNC:11918	TNFRSF4	7293	ENSG00000186827	1	1	1	0	0	3	3
P43626	1	0	KIR2DL1	HGNC:6329	KIR2DL1	3802	ENSG00000125498	1	0	1	0	0	2	2
P43627	1	0	KIR2DL2	HGNC:6330	KIR2DL2	3803		1	0	1	0	0	2	2
P43628	1	1	KIR2DL3	HGNC:6331	KIR2DL3	3804	ENSG00000243772	1	0	1	1	0	3	3
P43629	1	1	KIR3DL1	HGNC:6338	KIR3DL1	3811	ENSG00000167633	1	0	1	1	0	3	3
P43630	1	0	KIR3DL2	HGNC:6339	KIR3DL2	3812	ENSG00000240403	1	0	1	0	0	2	2
P43631	1	0	KIR2DS2	HGNC:6334	KIR2DS2	100132285		1	0	1	0	0	2	2
P43632	1	1	KIR2DS4	HGNC:6336	KIR2DS4	3809	ENSG00000221957	1	0	1	1	0	3	3
P43657	1	0	LPAR6	HGNC:15520	LPAR6	10161	ENSG00000139679	1	0	1	0	1	3	3
P43681	1	0	CHRNA4	HGNC:1958	CHRNA4	1137	ENSG00000101204	1	1	1	0	0	3	3
P45452	0	1	MMP13	HGNC:7159	MMP13	4322	ENSG00000137745	0	0	0	1	0	1	1
P45844	1	0	ABCG1	HGNC:73	ABCG1	9619	ENSG00000160179	1	1	0	0	0	2	2
P46059	1	0	SLC15A1	HGNC:10920	SLC15A1	6564	ENSG00000088386	1	1	1	0	0	3	3
P46089	1	0	GPR3	HGNC:4484	GPR3	2827	ENSG00000181773	1	0	1	0	0	2	2
P46091	1	0	CMKLR2	HGNC:4463	CMKLR2	2825	ENSG00000183671	1	0	1	0	1	3	3
P46092	1	0	CCR10	HGNC:4474	CCR10	2826	ENSG00000184451	1	1	1	0	0	3	3
P46093	1	0	GPR4	HGNC:4497	GPR4	2828	ENSG00000177464	1	0	1	0	0	2	2
P46094	1	0	XCR1	HGNC:1625	XCR1	2829	ENSG00000173578	1	1	1	0	0	3	3
P46095	1	0	GPR6	HGNC:4515	GPR6	2830	ENSG00000146360	1	0	1	0	0	2	2
P46098	1	0	HTR3A	HGNC:5297	HTR3A	3359	ENSG00000166736	1	1	1	0	0	3	3
P46531	1	1	NOTCH1	HGNC:7881	NOTCH1	4851	ENSG00000148400	1	1	1	1	0	4	4
P46663	1	0	BDKRB1	HGNC:1029	BDKRB1	623	ENSG00000100739	1	0	1	0	0	2	2
P46695	1	0	IER3	HGNC:5392	IER3	8870	ENSG00000137331	1	0	0	0	0	1	1
P46721	1	0	SLCO1A2	HGNC:10956	SLCO1A2	6579	ENSG00000084453	1	1	1	0	1	4	4
P46940	1	0	IQGAP1	HGNC:6110	IQGAP1	8826	ENSG00000140575	1	1	0	0	1	3	3
P47211	1	0	GALR1	HGNC:4132	GALR1	2587	ENSG00000166573	1	0	1	0	1	3	3
P47775	1	0	GPR12	HGNC:4466	GPR12	2835	ENSG00000132975	1	0	1	0	0	2	2
P47804	1	0	RGR	HGNC:9990	RGR	5995	ENSG00000148604	1	0	1	0	1	3	3
P47869	1	1	GABRA2	HGNC:4076	GABRA2	2555	ENSG00000151834	1	1	1	1	1	5	5
P47870	1	0	GABRB2	HGNC:4082	GABRB2	2561	ENSG00000145864	1	1	1	0	0	3	3
P47871	1	0	GCGR	HGNC:4192	GCGR	2642	ENSG00000215644	1	0	1	0	0	2	2
P47872	1	0	SCTR	HGNC:10608	SCTR	6344	ENSG00000080293	1	0	1	0	0	2	2
P47881	1	0	OR3A1	HGNC:8282	OR3A1	4994	ENSG00000180090	1	0	1	0	0	2	2
P47883	1	0						1	0	1	0	0	2	2
P47884	1	0	OR1D4	HGNC:8185	OR1D4	653166	ENSG00000255095	1	0	1	0	0	2	2
P47887	1	0	OR1E2	HGNC:8190	OR1E2	8388	ENSG00000127780	1	0	1	0	0	2	2
P47888	1	0	OR3A3	HGNC:8284	OR3A3	8392	ENSG00000159961	1	0	1	0	0	2	2
P47890	1	0	OR1G1	HGNC:8204	OR1G1	8390	ENSG00000183024	1	0	1	0	0	2	2
P47893	1	0	OR3A2	HGNC:8283	OR3A2	4995	ENSG00000221882	1	0	1	0	0	2	2
P47898	1	0	HTR5A	HGNC:5300	HTR5A	3361	ENSG00000157219	1	0	1	0	0	2	2
P47900	1	0	P2RY1	HGNC:8539	P2RY1	5028	ENSG00000169860	1	1	1	0	0	3	3
P47901	1	0	AVPR1B	HGNC:896	AVPR1B	553	ENSG00000198049	1	0	1	0	0	2	2
P47972	0	1	NPTX2	HGNC:7953	NPTX2	4885	ENSG00000106236	0	0	0	1	0	1	1
P48023	1	0	FASLG	HGNC:11936	FASLG	356	ENSG00000117560	1	0	1	0	0	2	2
P48029	1	0	SLC6A8	HGNC:11055	SLC6A8	6535	ENSG00000130821	1	1	1	1	0	4	3
P48039	1	0	MTNR1A	HGNC:7463	MTNR1A	4543	ENSG00000168412	1	0	1	0	0	2	2
P48048	1	0	KCNJ1	HGNC:6255	KCNJ1	3758	ENSG00000151704	1	1	0	0	0	2	2
P48050	1	0	KCNJ4	HGNC:6265	KCNJ4	3761	ENSG00000168135	1	1	1	0	0	3	3
P48051	1	0	KCNJ6	HGNC:6267	KCNJ6	3763	ENSG00000157542	1	1	0	0	0	2	2
P48058	1	0	GRIA4	HGNC:4574	GRIA4	2893	ENSG00000152578	1	1	1	0	0	3	3
P48065	1	0	SLC6A12	HGNC:11045	SLC6A12	6539	ENSG00000111181	1	1	1	0	0	3	3
P48066	1	0	SLC6A11	HGNC:11044	SLC6A11	6538	ENSG00000132164	1	0	1	1	0	3	2
P48067	1	0	SLC6A9	HGNC:11056	SLC6A9	6536	ENSG00000196517	1	1	1	1	0	4	3
P48145	1	0	NPBWR1	HGNC:4522	NPBWR1	2831	ENSG00000288611	1	0	1	0	0	2	2
P48146	1	0	NPBWR2	HGNC:4530	NPBWR2	2832	ENSG00000125522	1	0	1	0	0	2	2
P48165	1	0	GJA8	HGNC:4281	GJA8	2703	ENSG00000121634	1	1	0	0	0	2	2
P48167	1	0	GLRB	HGNC:4329	GLRB	2743	ENSG00000109738	1	1	1	0	0	3	3
P48169	1	0	GABRA4	HGNC:4078	GABRA4	2557	ENSG00000109158	1	1	1	0	0	3	3
P48230	1	0	TM4SF4	HGNC:11856	TM4SF4	7104	ENSG00000169903	1	0	1	0	1	3	3
P48307	0	1	TFPI2	HGNC:11761	TFPI2	7980	ENSG00000105825	0	0	0	1	0	1	1
P48357	1	1	LEPR	HGNC:6554	LEPR	3953	ENSG00000116678	1	1	1	1	1	5	5
P48509	1	0	CD151	HGNC:1630	CD151	977	ENSG00000177697	1	1	1	1	0	4	3
P48544	1	0	KCNJ5	HGNC:6266	KCNJ5	3762	ENSG00000120457	1	1	0	0	0	2	2
P48546	1	0	GIPR	HGNC:4271	GIPR	2696	ENSG00000010310	1	0	1	0	0	2	2
P48547	1	0	KCNC1	HGNC:6233	KCNC1	3746	ENSG00000129159	0	1	0	0	0	1	2
P48549	1	0	KCNJ3	HGNC:6264	KCNJ3	3760	ENSG00000162989	1	1	1	0	1	4	4
P48551	1	1	IFNAR2	HGNC:5433	IFNAR2	3455	ENSG00000159110	1	0	1	1	0	3	3
P48664	1	0	SLC1A6	HGNC:10944	SLC1A6	6511	ENSG00000105143	0	0	1	0	1	2	3
P48740	1	0	MASP1	HGNC:6901	MASP1	5648	ENSG00000127241	1	1	0	0	0	2	2
P48751	1	0	SLC4A3	HGNC:11029	SLC4A3	6508	ENSG00000114923	0	1	0	0	0	1	2
P48764	1	0	SLC9A3	HGNC:11073	SLC9A3	6550	ENSG00000066230	1	1	1	0	1	4	4
P48960	1	1	ADGRE5	HGNC:1711	ADGRE5	976	ENSG00000123146	1	0	1	1	1	4	4
P48995	1	0	TRPC1	HGNC:12333	TRPC1	7220	ENSG00000144935	1	0	0	0	0	1	1
P49019	1	0	HCAR3	HGNC:16824	HCAR3	8843	ENSG00000255398	1	0	1	0	1	3	3
P49146	1	0	NPY2R	HGNC:7957	NPY2R	4887	ENSG00000185149	1	0	1	0	0	2	2
P49190	1	0	PTH2R	HGNC:9609	PTH2R	5746	ENSG00000144407	1	0	1	0	0	2	2
P49238	1	0	CX3CR1	HGNC:2558	CX3CR1	1524	ENSG00000168329	1	1	1	0	1	4	4
P49279	1	0	SLC11A1	HGNC:10907	SLC11A1	6556	ENSG00000018280	1	0	1	0	0	2	2
P49281	1	0	SLC11A2	HGNC:10908	SLC11A2	4891	ENSG00000110911	1	1	1	1	0	4	3
P49286	1	0	MTNR1B	HGNC:7464	MTNR1B	4544	ENSG00000134640	1	0	1	0	0	2	2
P49682	1	1	CXCR3	HGNC:4540	CXCR3	2833	ENSG00000186810	1	1	1	1	0	4	4
P49683	1	0	PRLHR	HGNC:4464	PRLHR	2834	ENSG00000119973	1	0	1	0	0	2	2
P49685	1	0	GPR15	HGNC:4469	GPR15	2838	ENSG00000154165	1	0	1	0	0	2	2
P49755	1	0	TMED10	HGNC:16998	TMED10	10972	ENSG00000170348	0	1	0	0	0	1	2
P49767	0	1	VEGFC	HGNC:12682	VEGFC	7424	ENSG00000150630	0	0	0	1	0	1	1
P49768	1	0	PSEN1	HGNC:9508	PSEN1	5663	ENSG00000080815	0	1	1	0	0	2	3
P49771	1	0	FLT3LG	HGNC:3766	FLT3LG	2323	ENSG00000090554	1	1	1	0	0	3	3
P49863	1	0	GZMK	HGNC:4711	GZMK	3003	ENSG00000113088	1	0	0	0	0	1	1
P49895	1	0	DIO1	HGNC:2883	DIO1	1733	ENSG00000211452	1	0	0	0	0	1	1
P49961	1	0	ENTPD1	HGNC:3363	ENTPD1	953	ENSG00000138185	1	1	1	1	0	4	3
P50052	1	1	AGTR2	HGNC:338	AGTR2	186	ENSG00000180772	1	0	1	1	0	3	3
P50281	1	0	MMP14	HGNC:7160	MMP14	4323	ENSG00000157227	1	0	1	0	0	2	2
P50391	1	0	NPY4R	HGNC:9329	NPY4R	5540	ENSG00000204174	1	0	1	0	0	2	2
P50406	1	0	HTR6	HGNC:5301	HTR6	3362	ENSG00000158748	1	0	1	0	0	2	2
P50443	1	0	SLC26A2	HGNC:10994	SLC26A2	1836	ENSG00000155850	1	0	1	1	0	3	2
P50591	1	0	TNFSF10	HGNC:11925	TNFSF10	8743	ENSG00000121858	1	0	0	0	0	1	1
P50851	1	0	LRBA	HGNC:1742	LRBA	987	ENSG00000198589	0	0	0	0	0	0	1
P50876	1	0	RNF144A	HGNC:20457	RNF144A	9781	ENSG00000151692	0	0	0	0	0	0	1
P50895	1	1	BCAM	HGNC:6722	BCAM	4059	ENSG00000187244	1	1	1	1	0	4	4
P50993	1	0	ATP1A2	HGNC:800	ATP1A2	477	ENSG00000018625	1	1	1	0	0	3	3
P51148	0	1	RAB5C	HGNC:9785	RAB5C	5878	ENSG00000108774	0	0	0	1	0	1	1
P51164	1	0	ATP4B	HGNC:820	ATP4B	496	ENSG00000186009	1	1	1	0	1	4	4
P51168	1	0	SCNN1B	HGNC:10600	SCNN1B	6338	ENSG00000168447	1	1	1	0	0	3	3
P51170	1	0	SCNN1G	HGNC:10602	SCNN1G	6340	ENSG00000166828	1	1	1	0	1	4	4
P51172	1	1	SCNN1D	HGNC:10601	SCNN1D	6339	ENSG00000162572	1	1	1	1	1	5	5
P51511	1	0	MMP15	HGNC:7161	MMP15	4324	ENSG00000102996	1	0	0	0	1	2	2
P51512	1	0	MMP16	HGNC:7162	MMP16	4325	ENSG00000156103	1	0	1	0	0	2	2
P51575	1	0	P2RX1	HGNC:8533	P2RX1	5023	ENSG00000108405	1	0	1	1	0	3	2
P51582	1	0	P2RY4	HGNC:8542	P2RY4	5030	ENSG00000186912	1	0	1	0	0	2	2
P51654	1	0	GPC3	HGNC:4451	GPC3	2719	ENSG00000147257	0	1	1	0	1	3	4
P51674	1	0	GPM6A	HGNC:4460	GPM6A	2823	ENSG00000150625	1	0	1	0	0	2	2
P51677	1	0	CCR3	HGNC:1604	CCR3	1232	ENSG00000183625	1	1	1	0	1	4	4
P51679	1	1	CCR4	HGNC:1605	CCR4	1233	ENSG00000183813	1	1	1	1	1	5	5
P51681	1	0	CCR5	HGNC:1606	CCR5	1234	ENSG00000160791	1	1	1	0	0	3	3
P51684	1	0	CCR6	HGNC:1607	CCR6	1235	ENSG00000112486	1	1	1	0	0	3	3
P51685	1	0	CCR8	HGNC:1609	CCR8	1237	ENSG00000179934	1	1	1	0	0	3	3
P51686	1	0	CCR9	HGNC:1610	CCR9	10803	ENSG00000173585	1	1	1	0	1	4	4
P51693	1	1	APLP1	HGNC:597	APLP1	333	ENSG00000105290	1	0	1	1	1	4	4
P51787	1	0	KCNQ1	HGNC:6294	KCNQ1	3784	ENSG00000053918	1	1	0	0	1	3	3
P51788	1	0	CLCN2	HGNC:2020	CLCN2	1181	ENSG00000114859	1	1	0	1	0	3	2
P51790	1	0	CLCN3	HGNC:2021	CLCN3	1182	ENSG00000109572	0	1	0	0	0	1	2
P51795	1	0	CLCN5	HGNC:2023	CLCN5	1184	ENSG00000171365	0	0	0	0	1	1	2
P51800	1	0	CLCNKA	HGNC:2026	CLCNKA	1187	ENSG00000186510	1	0	0	0	0	1	1
P51801	1	0	CLCNKB	HGNC:2027	CLCNKB	1188	ENSG00000184908	1	1	1	0	0	3	3
P51805	1	1	PLXNA3	HGNC:9101	PLXNA3	55558	ENSG00000130827	1	0	1	1	1	4	4
P51810	1	0	GPR143	HGNC:20145	GPR143	4935	ENSG00000101850	1	1	1	0	1	4	4
P51811	1	0	XK	HGNC:12811	XK	7504	ENSG00000047597	1	0	0	0	0	1	1
P51841	1	0	GUCY2F	HGNC:4691	GUCY2F	2986	ENSG00000101890	1	0	0	0	0	1	1
P51884	0	1	LUM	HGNC:6724	LUM	4060	ENSG00000139329	0	0	0	1	0	1	1
P51888	0	1	PRELP	HGNC:9357	PRELP	5549	ENSG00000188783	0	0	0	1	0	1	1
P52569	1	0	SLC7A2	HGNC:11060	SLC7A2	6542	ENSG00000003989	1	0	1	1	1	4	3
P52797	1	0	EFNA3	HGNC:3223	EFNA3	1944	ENSG00000143590	0	0	1	0	0	1	2
P52798	1	1	EFNA4	HGNC:3224	EFNA4	1945	ENSG00000243364	0	0	1	1	0	2	3
P52799	1	1	EFNB2	HGNC:3227	EFNB2	1948	ENSG00000125266	1	1	1	1	0	4	4
P52803	1	1	EFNA5	HGNC:3225	EFNA5	1946	ENSG00000184349	0	1	1	1	0	3	4
P52961	1	0	ART1	HGNC:723	ART1	417	ENSG00000129744	0	0	1	0	0	1	2
P53708	1	1	ITGA8	HGNC:6144	ITGA8	8516	ENSG00000077943	1	1	1	1	1	5	5
P53794	1	0	SLC5A3	HGNC:11038	SLC5A3	6526	ENSG00000198743	1	0	1	1	1	4	3
P53801	1	1	PTTG1IP	HGNC:13524	PTTG1IP	754	ENSG00000183255	1	0	1	1	0	3	3
P53816	1	0	PLAAT3	HGNC:17825	PLAAT3	11145	ENSG00000176485	0	0	0	0	0	0	1
P53985	1	0	SLC16A1	HGNC:10922	SLC16A1	6566	ENSG00000155380	1	1	1	0	1	4	4
P54289	1	1	CACNA2D1	HGNC:1399	CACNA2D1	781	ENSG00000153956	1	1	0	1	0	3	3
P54707	1	0	ATP12A	HGNC:13816	ATP12A	479	ENSG00000075673	1	1	0	0	1	3	3
P54709	1	1	ATP1B3	HGNC:806	ATP1B3	483	ENSG00000069849	1	1	1	1	1	5	5
P54753	1	1	EPHB3	HGNC:3394	EPHB3	2049	ENSG00000182580	1	0	1	1	0	3	3
P54756	1	1	EPHA5	HGNC:3389	EPHA5	2044	ENSG00000145242	1	1	1	1	1	5	5
P54760	1	1	EPHB4	HGNC:3395	EPHB4	2050	ENSG00000196411	1	0	1	1	0	3	3
P54762	1	1	EPHB1	HGNC:3392	EPHB1	2047	ENSG00000154928	1	0	1	1	1	4	4
P54764	1	1	EPHA4	HGNC:3388	EPHA4	2043	ENSG00000116106	1	0	1	1	0	3	3
P54793	0	1	ARSF	HGNC:721	ARSF	416	ENSG00000062096	0	0	0	1	0	1	1
P54826	1	0	GAS1	HGNC:4165	GAS1	2619	ENSG00000180447	0	0	1	0	0	1	2
P54851	1	0	EMP2	HGNC:3334	EMP2	2013	ENSG00000213853	1	1	1	1	0	4	3
P55011	1	0	SLC12A2	HGNC:10911	SLC12A2	6558	ENSG00000064651	1	1	1	1	1	5	4
P55017	1	0	SLC12A3	HGNC:10912	SLC12A3	6559	ENSG00000070915	1	1	1	0	0	3	3
P55058	0	1	PLTP	HGNC:9093	PLTP	5360	ENSG00000100979	0	0	0	1	0	1	1
P55064	1	0	AQP5	HGNC:638	AQP5	362	ENSG00000161798	1	1	1	0	1	4	4
P55073	1	0	DIO3	HGNC:2885	DIO3	1735	ENSG00000197406	1	0	0	0	0	1	1
P55082	1	1	MFAP3	HGNC:7034	MFAP3	4238	ENSG00000037749	1	0	1	1	0	3	3
P55083	0	1	MFAP4	HGNC:7035	MFAP4	4239	ENSG00000166482	0	0	0	1	0	1	1
P55085	1	0	F2RL1	HGNC:3538	F2RL1	2150	ENSG00000164251	1	0	1	0	1	3	3
P55087	1	0	AQP4	HGNC:637	AQP4	361	ENSG00000171885	1	1	1	0	1	4	4
P55160	1	0	NCKAP1L	HGNC:4862	NCKAP1L	3071	ENSG00000123338	0	0	0	0	1	1	2
P55259	1	0	GP2	HGNC:4441	GP2	2813	ENSG00000169347	1	1	1	0	0	3	3
P55268	0	1	LAMB2	HGNC:6487	LAMB2	3913	ENSG00000172037	0	0	0	1	0	1	1
P55283	1	1	CDH4	HGNC:1763	CDH4	1002	ENSG00000179242	1	1	1	1	1	5	5
P55285	1	1	CDH6	HGNC:1765	CDH6	1004	ENSG00000113361	1	1	1	1	1	5	5
P55286	1	1	CDH8	HGNC:1767	CDH8	1006	ENSG00000150394	1	1	1	1	1	5	5
P55287	1	1	CDH11	HGNC:1750	CDH11	1009	ENSG00000140937	1	1	1	1	0	4	4
P55289	1	0	CDH12	HGNC:1751	CDH12	1010	ENSG00000154162	1	1	1	0	0	3	3
P55290	1	1	CDH13	HGNC:1753	CDH13	1012	ENSG00000140945	0	1	1	1	1	4	5
P55291	1	1	CDH15	HGNC:1754	CDH15	1013	ENSG00000129910	1	1	1	1	1	5	5
P55344	1	0	LIM2	HGNC:6610	LIM2	3982	ENSG00000105370	1	0	1	0	0	2	2
P55808	1	0	XG	HGNC:12806	XG	7499	ENSG00000124343	1	0	0	0	0	1	1
P55899	1	1	FCGRT	HGNC:3621	FCGRT	2217	ENSG00000104870	1	1	1	1	0	4	4
P56159	1	1	GFRA1	HGNC:4243	GFRA1	2674	ENSG00000151892	0	1	1	1	0	3	4
P56199	1	1	ITGA1	HGNC:6134	ITGA1	3672	ENSG00000213949	1	1	1	1	0	4	4
P56373	1	0	P2RX3	HGNC:8534	P2RX3	5024	ENSG00000109991	1	0	1	0	0	2	2
P56696	1	0	KCNQ4	HGNC:6298	KCNQ4	9132	ENSG00000117013	1	1	0	0	0	2	2
P56746	1	0	CLDN15	HGNC:2036	CLDN15	24146	ENSG00000106404	1	0	1	0	0	2	2
P56747	1	0	CLDN6	HGNC:2048	CLDN6	9074	ENSG00000184697	1	0	1	0	0	2	2
P56748	1	0	CLDN8	HGNC:2050	CLDN8	9073	ENSG00000156284	1	0	1	0	0	2	2
P56749	1	1	CLDN12	HGNC:2034	CLDN12	9069	ENSG00000157224	1	0	1	1	0	3	3
P56750	1	0	CLDN17	HGNC:2038	CLDN17	26285	ENSG00000156282	1	0	0	0	0	1	1
P56817	1	1	BACE1	HGNC:933	BACE1	23621	ENSG00000186318	1	1	1	1	1	5	5
P56856	1	0	CLDN18	HGNC:2039	CLDN18	51208	ENSG00000066405	1	0	1	0	1	3	3
P56880	1	0	CLDN20	HGNC:2042	CLDN20	49861	ENSG00000171217	1	0	1	0	1	3	3
P56937	1	0	HSD17B7	HGNC:5215	HSD17B7	51478	ENSG00000132196	1	0	0	0	0	1	1
P56975	1	0	NRG3	HGNC:7999	NRG3	10718	ENSG00000185737	1	0	0	0	0	1	1
P57087	1	1	JAM2	HGNC:14686	JAM2	58494	ENSG00000154721	1	1	1	1	1	5	5
P57103	1	0	SLC8A3	HGNC:11070	SLC8A3	6547	ENSG00000100678	1	1	1	0	0	3	3
P57679	1	0	EVC	HGNC:3497	EVC	2121	ENSG00000072840	1	1	0	0	0	2	2
P57727	1	0	TMPRSS3	HGNC:11877	TMPRSS3	64699	ENSG00000160183	1	0	0	0	0	1	1
P57738	1	0	TCTA	HGNC:11692	TCTA	6988	ENSG00000145022	1	0	0	0	0	1	1
P57739	1	0	CLDN2	HGNC:2041	CLDN2	9075	ENSG00000165376	1	0	1	0	1	3	3
P57764	1	0	GSDMD	HGNC:25697	GSDMD	79792	ENSG00000104518	0	0	0	0	0	0	1
P57773	1	0	GJA9	HGNC:19155	GJA9	81025	ENSG00000131233	1	1	0	0	0	2	2
P57789	1	0	KCNK10	HGNC:6273	KCNK10	54207	ENSG00000100433	0	0	0	0	0	0	1
P58107	1	0	EPPK1	HGNC:15577	EPPK1	83481	ENSG00000261150	1	0	0	0	0	1	1
P58166	0	1	INHBE	HGNC:24029	INHBE	83729	ENSG00000139269	0	0	0	1	0	1	1
P58170	1	0	OR1D5	HGNC:8186	OR1D5	8386	ENSG00000262628	1	0	1	0	0	2	2
P58173	1	0	OR2B6	HGNC:8241	OR2B6	26212	ENSG00000124657	1	0	1	0	0	2	2
P58180	1	0	OR4D2	HGNC:8294	OR4D2	124538	ENSG00000255713	1	0	1	0	0	2	2
P58181	1	0	OR10A3	HGNC:8162	OR10A3	26496	ENSG00000170683	1	0	1	0	0	2	2
P58182	1	0	OR12D2	HGNC:8178	OR12D2	26529	ENSG00000280236	1	0	1	0	0	2	2
P58335	1	0	ANTXR2	HGNC:21732	ANTXR2	118429	ENSG00000163297	1	1	1	0	0	3	3
P58400	1	0	NRXN1	HGNC:8008	NRXN1	9378	ENSG00000179915	1	1	1	0	1	4	4
P58401	1	0	NRXN2	HGNC:8009	NRXN2	9379	ENSG00000110076	1	0	1	0	0	2	2
P58418	1	0	CLRN1	HGNC:12605	CLRN1	7401	ENSG00000163646	0	0	1	0	0	1	2
P58549	1	0	FXYD7	HGNC:4034	FXYD7	53822	ENSG00000221946	1	0	0	0	0	1	1
P58550	1	0						1	0	0	0	0	1	1
P58658	1	0	EVA1C	HGNC:13239	EVA1C	59271	ENSG00000166979	1	0	1	0	0	2	2
P58743	1	1	SLC26A5	HGNC:9359	SLC26A5	375611	ENSG00000170615	1	1	1	1	0	4	4
P59025	1	0	RTP1	HGNC:28580	RTP1	132112	ENSG00000175077	1	1	0	0	0	2	2
P59533	1	0	TAS2R38	HGNC:9584	TAS2R38	5726	ENSG00000257138	1	0	1	0	0	2	2
P59534	1	0	TAS2R39	HGNC:18886	TAS2R39	259285	ENSG00000236398	1	0	1	0	0	2	2
P59535	1	0	TAS2R40	HGNC:18885	TAS2R40	259286	ENSG00000221937	1	0	0	0	0	1	1
P59536	1	0	TAS2R41	HGNC:18883	TAS2R41	259287	ENSG00000221855	1	0	0	0	0	1	1
P59537	1	0	TAS2R43	HGNC:18875	TAS2R43	259289	ENSG00000255374	1	0	0	0	0	1	1
P59538	1	0	TAS2R31	HGNC:19113	TAS2R31	259290	ENSG00000256436	1	0	0	0	0	1	1
P59539	1	0	TAS2R45	HGNC:18876	TAS2R45	259291	ENSG00000261936	1	0	0	0	0	1	1
P59540	1	0	TAS2R46	HGNC:18877	TAS2R46	259292	ENSG00000226761	1	0	1	0	0	2	2
P59541	1	0	TAS2R30	HGNC:19112	TAS2R30	259293	ENSG00000256188	1	0	1	0	0	2	2
P59542	1	0	TAS2R19	HGNC:19108	TAS2R19	259294	ENSG00000212124	1	0	1	0	0	2	2
P59543	1	0	TAS2R20	HGNC:19109	TAS2R20	259295	ENSG00000255837	1	0	1	0	0	2	2
P59544	1	0	TAS2R50	HGNC:18882	TAS2R50	259296	ENSG00000212126	1	0	0	0	0	1	1
P59551	1	0	TAS2R60	HGNC:20639	TAS2R60	338398	ENSG00000185899	1	0	0	0	0	1	1
P59646	1	0	FXYD4	HGNC:4028	FXYD4	53828	ENSG00000150201	1	1	0	0	0	2	2
P59901	1	0	LILRA4	HGNC:15503	LILRA4	23547	ENSG00000239961	1	1	1	0	0	3	3
P59922	1	0	OR2B8	HGNC:13968	OR2B8	65944	ENSG00000182477	1	0	1	0	0	2	2
