uniprot_acc	source	status
Q6ZSG1	PDBe_ligand_sites	200
O95977	PDBe_ligand_sites	404
P81534	PDBe_ligand_sites	404
Q32ZL2	PDBe_ligand_sites	404
Q6HA08	PDBe_ligand_sites	404
Q9Y561	PDBe_ligand_sites	404
Q5H913	PDBe_ligand_sites	404
Q5QGZ9	PDBe_ligand_sites	200
O43854	PDBe_ligand_sites	200
A1L4L8	PDBe_ligand_sites	404
Q8N8I0	PDBe_ligand_sites	404
Q4VNC0	PDBe_ligand_sites	404
P25101	PDBe_ligand_sites	200
P24530	PDBe_ligand_sites	200
Q6UY18	PDBe_ligand_sites	404
Q6NSI3	PDBe_ligand_sites	404
Q7Z3S9	PDBe_ligand_sites	404
P0C672	PDBe_ligand_sites	404
P68104	PDBe_ligand_sites	200
Q6DN72	PDBe_ligand_sites	404
Q8IZN7	PDBe_ligand_sites	404
P0C7N8	PDBe_ligand_sites	404
A8MTB9	PDBe_ligand_sites	404
Q7Z692	PDBe_ligand_sites	404
Q2HXU8	PDBe_ligand_sites	404
Q9BZC7	PDBe_ligand_sites	404
Q15109	PDBe_ligand_sites	200
Q8IWB4	PDBe_ligand_sites	404
Q96NU0	PDBe_ligand_sites	404
Q5VUY0	PDBe_ligand_sites	404
Q5VUY2	PDBe_ligand_sites	404
Q6UWJ8	PDBe_ligand_sites	404
P0DPA2	PDBe_ligand_sites	404
Q5T700	PDBe_ligand_sites	404
Q5SZI1	PDBe_ligand_sites	404
Q8N7C0	PDBe_ligand_sites	404
Q6DKI7	PDBe_ligand_sites	200
P20827	PDBe_ligand_sites	200
O43921	PDBe_ligand_sites	200
P52797	PDBe_ligand_sites	404
A6NH21	PDBe_ligand_sites	404
P52798	PDBe_ligand_sites	404
Q6UY27	PDBe_ligand_sites	404
P52803	PDBe_ligand_sites	200
P98172	PDBe_ligand_sites	200
P52799	PDBe_ligand_sites	200
Q15768	PDBe_ligand_sites	404
P01133	PDBe_ligand_sites	404
Q9NYQ7	PDBe_ligand_sites	404
Q5T7M4	PDBe_ligand_sites	404
Q9HCU4	PDBe_ligand_sites	404
O75095	PDBe_ligand_sites	404
Q6ZSA7	PDBe_ligand_sites	404
Q5VTH2	PDBe_ligand_sites	404
Q9UPX0	PDBe_ligand_sites	404
Q7Z7M0	PDBe_ligand_sites	200
Q9H1U4	PDBe_ligand_sites	404
Q6P7N7	PDBe_ligand_sites	404
Q8IUX8	PDBe_ligand_sites	404
A0PJX8	PDBe_ligand_sites	404
P00533	PDBe_ligand_sites	200
Q14439	PDBe_ligand_sites	404
Q6PEY1	PDBe_ligand_sites	404
A2RUT3	PDBe_ligand_sites	404
A6NDD5	PDBe_ligand_sites	404
Q6GV28	PDBe_ligand_sites	404
Q6ZNR0	PDBe_ligand_sites	404
Q99943	PDBe_ligand_sites	404
A6NM11	PDBe_ligand_sites	404
Q4G0T1	PDBe_ligand_sites	404
Q9H4M9	PDBe_ligand_sites	200
Q8N4K4	PDBe_ligand_sites	404
O60309	PDBe_ligand_sites	404
Q8N4L4	PDBe_ligand_sites	404
Q9NZN4	PDBe_ligand_sites	404
Q6UXZ0	PDBe_ligand_sites	404
A6NNN8	PDBe_ligand_sites	404
Q9NZN3	PDBe_ligand_sites	404
Q8N967	PDBe_ligand_sites	404
Q5QGT7	PDBe_ligand_sites	404
Q5FYA8	PDBe_ligand_sites	404
Q00LT1	PDBe_ligand_sites	404
A6ND01	PDBe_ligand_sites	200
Q6ZMU5	PDBe_ligand_sites	200
Q1HG44	PDBe_ligand_sites	404
Q6UXV0	PDBe_ligand_sites	200
O95994	PDBe_ligand_sites	200
P60842	PDBe_ligand_sites	200
O00468	PDBe_ligand_sites	404
Q08ET2	PDBe_ligand_sites	404
Q6UWQ7	PDBe_ligand_sites	404
Q6UXB1	PDBe_ligand_sites	404
Q6T423	PDBe_ligand_sites	404
Q9NXE4	PDBe_ligand_sites	404
Q99758	PDBe_ligand_sites	200
Q9UNI1	PDBe_ligand_sites	404
P08246	PDBe_ligand_sites	200
Q15717	PDBe_ligand_sites	200
P0C7U0	PDBe_ligand_sites	200
P0C7L1	PDBe_ligand_sites	404
Q6UX39	PDBe_ligand_sites	404
Q6MZM9	PDBe_ligand_sites	404
B3SHH9	PDBe_ligand_sites	404
A6NN92	PDBe_ligand_sites	404
P0C2L3	PDBe_ligand_sites	404
Q7KZI7	PDBe_ligand_sites	200
P54849	PDBe_ligand_sites	404
P54851	PDBe_ligand_sites	404
Q6PDA7	PDBe_ligand_sites	404
P54852	PDBe_ligand_sites	404
Q14246	PDBe_ligand_sites	404
Q9UHX3	PDBe_ligand_sites	200
Q14247	PDBe_ligand_sites	404
Q5R3K3	PDBe_ligand_sites	404
Q9Y6U7	PDBe_ligand_sites	404
A6NHG4	PDBe_ligand_sites	404
A6NIM6	PDBe_ligand_sites	404
Q3ZCQ2	PDBe_ligand_sites	404
Q30KR1	PDBe_ligand_sites	404
P17813	PDBe_ligand_sites	200
P06733	PDBe_ligand_sites	200
Q6UWF3	PDBe_ligand_sites	404
A6NGC4	PDBe_ligand_sites	404
F8WCM5	PDBe_ligand_sites	404
Q9Y2D5	PDBe_ligand_sites	404
Q8TBE3	PDBe_ligand_sites	404
Q07075	PDBe_ligand_sites	200
P22413	PDBe_ligand_sites	200
Q13822	PDBe_ligand_sites	200
O14638	PDBe_ligand_sites	200
Q9Y6X5	PDBe_ligand_sites	200
A6NLU5	PDBe_ligand_sites	404
P30556	PDBe_ligand_sites	200
A6NGB0	PDBe_ligand_sites	404
P49961	PDBe_ligand_sites	404
Q5VY43	PDBe_ligand_sites	404
Q9Y5L3	PDBe_ligand_sites	404
O75355	PDBe_ligand_sites	404
O75356	PDBe_ligand_sites	404
O75354	PDBe_ligand_sites	404
Q66K66	PDBe_ligand_sites	404
Q6UWW9	PDBe_ligand_sites	404
Q68D91	PDBe_ligand_sites	404
Q6UXP7	PDBe_ligand_sites	404
Q8ND94	PDBe_ligand_sites	404
Q6ICI0	PDBe_ligand_sites	404
A6NGA9	PDBe_ligand_sites	404
A0A0A6YYL3	PDBe_ligand_sites	404
Q5HYW2	PDBe_ligand_sites	404
Q5BKX8	PDBe_ligand_sites	404
Q5JRM2	PDBe_ligand_sites	404
Q7Z7N9	PDBe_ligand_sites	404
Q8TAL6	PDBe_ligand_sites	404
Q6QAJ8	PDBe_ligand_sites	404
A6NE02	PDBe_ligand_sites	404
Q6UX34	PDBe_ligand_sites	404
Q6UWT4	PDBe_ligand_sites	404
P11171	PDBe_ligand_sites	404
Q6UWF9	PDBe_ligand_sites	404
Q6UXT8	PDBe_ligand_sites	404
A6NI61	PDBe_ligand_sites	404
Q6ZNB7	PDBe_ligand_sites	404
Q69YZ2	PDBe_ligand_sites	404
Q6NUJ2	PDBe_ligand_sites	404
Q8N912	PDBe_ligand_sites	404
P50052	PDBe_ligand_sites	200
Q9Y2J2	PDBe_ligand_sites	200
Q7Z7B7	PDBe_ligand_sites	404
Q6ZVW7	PDBe_ligand_sites	404
Q68D42	PDBe_ligand_sites	404
P60508	PDBe_ligand_sites	200
Q6IE38	PDBe_ligand_sites	404
P27105	PDBe_ligand_sites	200
A6NJ69	PDBe_ligand_sites	404
Q6UXF7	PDBe_ligand_sites	404
P21709	PDBe_ligand_sites	200
P29317	PDBe_ligand_sites	200
Q6ZT21	PDBe_ligand_sites	404
P29320	PDBe_ligand_sites	200
Q6UXD1	PDBe_ligand_sites	404
Q6DKI2	PDBe_ligand_sites	404
B1AL88	PDBe_ligand_sites	200
P54764	PDBe_ligand_sites	200
P54756	PDBe_ligand_sites	200
Q6S8J7	PDBe_ligand_sites	404
Q6S8J3	PDBe_ligand_sites	404
P35414	PDBe_ligand_sites	200
Q15375	PDBe_ligand_sites	200
A5A3E0	PDBe_ligand_sites	404
Q075Z2	PDBe_ligand_sites	404
P29322	PDBe_ligand_sites	200
Q6P5S7	PDBe_ligand_sites	200
P54762	PDBe_ligand_sites	200
P29323	PDBe_ligand_sites	200
A0PK11	PDBe_ligand_sites	404
P54753	PDBe_ligand_sites	200
P0C0P6	PDBe_ligand_sites	404
P54760	PDBe_ligand_sites	200
O15197	PDBe_ligand_sites	200
P0CG36	PDBe_ligand_sites	404
P78363	PDBe_ligand_sites	200
P07099	PDBe_ligand_sites	404
A6NLX4	PDBe_ligand_sites	404
B2RNN3	PDBe_ligand_sites	404
A8MVS5	PDBe_ligand_sites	404
P19235	PDBe_ligand_sites	200
Q12929	PDBe_ligand_sites	404
A6NKW6	PDBe_ligand_sites	404
Q5T4T1	PDBe_ligand_sites	404
A6NML5	PDBe_ligand_sites	404
P04626	PDBe_ligand_sites	200
Q6ZNQ3	PDBe_ligand_sites	404
P21860	PDBe_ligand_sites	200
Q15303	PDBe_ligand_sites	200
Q3ZCQ3	PDBe_ligand_sites	404
Q6PIY5	PDBe_ligand_sites	404
A6NGG8	PDBe_ligand_sites	404
O43865	PDBe_ligand_sites	200
A2RU48	PDBe_ligand_sites	404
Q2L4Q9	PDBe_ligand_sites	404
A6NC51	PDBe_ligand_sites	404
O14944	PDBe_ligand_sites	404
A8MZ97	PDBe_ligand_sites	404
A6NLE4	PDBe_ligand_sites	404
A8MXK1	PDBe_ligand_sites	404
A6NFE2	PDBe_ligand_sites	404
Q6P0A1	PDBe_ligand_sites	404
A6NI56	PDBe_ligand_sites	404
Q6UX52	PDBe_ligand_sites	404
Q6ZSJ9	PDBe_ligand_sites	404
B1ATL7	PDBe_ligand_sites	404
P0DMW4	PDBe_ligand_sites	404
P0DMW5	PDBe_ligand_sites	404
Q96AW1	PDBe_ligand_sites	404
Q6ZS10	PDBe_ligand_sites	404
Q6ZU45	PDBe_ligand_sites	404
Q6UXS0	PDBe_ligand_sites	404
A6H8M9	PDBe_ligand_sites	404
Q14264	PDBe_ligand_sites	404
A6NDP7	PDBe_ligand_sites	404
A6NGN9	PDBe_ligand_sites	200
Q09666	PDBe_ligand_sites	200
O60487	PDBe_ligand_sites	404
P57679	PDBe_ligand_sites	404
P22794	PDBe_ligand_sites	404
Q8WWZ7	PDBe_ligand_sites	404
P34910	PDBe_ligand_sites	404
A6NFU0	PDBe_ligand_sites	404
Q7Z2Q7	PDBe_ligand_sites	404
A7E2S9	PDBe_ligand_sites	404
C9J798	PDBe_ligand_sites	404
P00734	PDBe_ligand_sites	200
P25116	PDBe_ligand_sites	200
P55085	PDBe_ligand_sites	200
O00254	PDBe_ligand_sites	404
Q96RI0	PDBe_ligand_sites	404
A6NL88	PDBe_ligand_sites	404
P13726	PDBe_ligand_sites	200
B3GLJ2	PDBe_ligand_sites	404
P0C8F1	PDBe_ligand_sites	404
Q19T08	PDBe_ligand_sites	404
A6NKD9	PDBe_ligand_sites	404
P15090	PDBe_ligand_sites	200
Q12884	PDBe_ligand_sites	200
P49327	PDBe_ligand_sites	200
Q14517	PDBe_ligand_sites	404
Q9NYQ8	PDBe_ligand_sites	404
Q8N139	PDBe_ligand_sites	404
P24071	PDBe_ligand_sites	200
P12319	PDBe_ligand_sites	200
P30273	PDBe_ligand_sites	200
P06734	PDBe_ligand_sites	200
P12314	PDBe_ligand_sites	200
P12318	PDBe_ligand_sites	200
P31994	PDBe_ligand_sites	200
P08637	PDBe_ligand_sites	200
O75015	PDBe_ligand_sites	200
P55899	PDBe_ligand_sites	200
O00602	PDBe_ligand_sites	200
Q15485	PDBe_ligand_sites	200
O75636	PDBe_ligand_sites	200
Q9NZM1	PDBe_ligand_sites	200
P02671	PDBe_ligand_sites	200
P02675	PDBe_ligand_sites	200
P09038	PDBe_ligand_sites	200
A0A8I5KQE6	PDBe_ligand_sites	404
P11487	PDBe_ligand_sites	404
P08620	PDBe_ligand_sites	200
P55075	PDBe_ligand_sites	404
P31371	PDBe_ligand_sites	200
P11362	PDBe_ligand_sites	200
P21802	PDBe_ligand_sites	200
P22607	PDBe_ligand_sites	200
P22455	PDBe_ligand_sites	200
Q8N441	PDBe_ligand_sites	404
Q08830	PDBe_ligand_sites	200
Q14314	PDBe_ligand_sites	404
P09769	PDBe_ligand_sites	200
Q8IZY2	PDBe_ligand_sites	200
O43520	PDBe_ligand_sites	200
A6NI47	PDBe_ligand_sites	404
A6NKF7	PDBe_ligand_sites	404
A6NM45	PDBe_ligand_sites	404
B2RUY7	PDBe_ligand_sites	404
A6NFX1	PDBe_ligand_sites	404
A6NKL6	PDBe_ligand_sites	404
C9JXX5	PDBe_ligand_sites	404
C9JDP6	PDBe_ligand_sites	404
B4DJY2	PDBe_ligand_sites	404
B4DS77	PDBe_ligand_sites	404
Q9H6L2	PDBe_ligand_sites	404
P0C851	PDBe_ligand_sites	404
Q14318	PDBe_ligand_sites	404
O75264	PDBe_ligand_sites	404
B6A8C7	PDBe_ligand_sites	404
B9EJG8	PDBe_ligand_sites	404
C9JQI7	PDBe_ligand_sites	404
B0FP48	PDBe_ligand_sites	404
B2RXF0	PDBe_ligand_sites	404
C9JH25	PDBe_ligand_sites	404
C9J069	PDBe_ligand_sites	404
A0A1B0GVH4	PDBe_ligand_sites	404
Q5JQC9	PDBe_ligand_sites	404
E5RHQ5	PDBe_ligand_sites	404
O75955	PDBe_ligand_sites	404
Q14254	PDBe_ligand_sites	404
Q9NZU1	PDBe_ligand_sites	404
O43155	PDBe_ligand_sites	404
Q9NZU0	PDBe_ligand_sites	200
P17948	PDBe_ligand_sites	200
Q3C1V0	PDBe_ligand_sites	404
D3W0D1	PDBe_ligand_sites	404
P36888	PDBe_ligand_sites	200
P49771	PDBe_ligand_sites	200
P35916	PDBe_ligand_sites	200
O43687	PDBe_ligand_sites	404
Q06828	PDBe_ligand_sites	200
P02751	PDBe_ligand_sites	200
Q04609	PDBe_ligand_sites	200
P15328	PDBe_ligand_sites	200
P14207	PDBe_ligand_sites	200
P41439	PDBe_ligand_sites	404
O94911	PDBe_ligand_sites	404
P14550	PDBe_ligand_sites	404
A0A096LNP1	PDBe_ligand_sites	404
P21462	PDBe_ligand_sites	200
P25090	PDBe_ligand_sites	200
P25089	PDBe_ligand_sites	404
Q6ZPB5	PDBe_ligand_sites	404
Q8IUA7	PDBe_ligand_sites	404
B6SEH9	PDBe_ligand_sites	404
B7U540	PDBe_ligand_sites	404
P41214	PDBe_ligand_sites	200
A8MWV9	PDBe_ligand_sites	404
P23945	PDBe_ligand_sites	200
P19883	PDBe_ligand_sites	200
Q12841	PDBe_ligand_sites	404
E2RYF6	PDBe_ligand_sites	404
P0DP73	PDBe_ligand_sites	404
P02792	PDBe_ligand_sites	200
P08183	PDBe_ligand_sites	200
Q13740	PDBe_ligand_sites	200
Q8NCS4	PDBe_ligand_sites	404
A6NMD0	PDBe_ligand_sites	404
A6NHS7	PDBe_ligand_sites	404
Q71RC9	PDBe_ligand_sites	404
A6NJW4	PDBe_ligand_sites	404
A8MUM7	PDBe_ligand_sites	200
A1L1A6	PDBe_ligand_sites	404
C9JI98	PDBe_ligand_sites	404
F5H4A9	PDBe_ligand_sites	404
Q9BTY2	PDBe_ligand_sites	404
Q10981	PDBe_ligand_sites	404
P21217	PDBe_ligand_sites	404
P22083	PDBe_ligand_sites	404
O00168	PDBe_ligand_sites	200
P54710	PDBe_ligand_sites	200
Q14802	PDBe_ligand_sites	404
P59646	PDBe_ligand_sites	404
Q96DB9	PDBe_ligand_sites	200
Q9H0Q3	PDBe_ligand_sites	404
P58549	PDBe_ligand_sites	404
Q16570	PDBe_ligand_sites	404
Q9UP38	PDBe_ligand_sites	404
Q9ULW2	PDBe_ligand_sites	404
Q14332	PDBe_ligand_sites	200
Q9NPG1	PDBe_ligand_sites	200
Q9ULV1	PDBe_ligand_sites	200
Q13467	PDBe_ligand_sites	200
O60353	PDBe_ligand_sites	404
O75084	PDBe_ligand_sites	200
Q9H461	PDBe_ligand_sites	200
O00144	PDBe_ligand_sites	404
P05161	PDBe_ligand_sites	200
P35575	PDBe_ligand_sites	200
P10253	PDBe_ligand_sites	200
Q9UBS5	PDBe_ligand_sites	200
P14867	PDBe_ligand_sites	200
P47869	PDBe_ligand_sites	200
P34903	PDBe_ligand_sites	200
P48169	PDBe_ligand_sites	200
P31644	PDBe_ligand_sites	200
Q16445	PDBe_ligand_sites	404
P18505	PDBe_ligand_sites	200
P47870	PDBe_ligand_sites	200
P28472	PDBe_ligand_sites	200
O14764	PDBe_ligand_sites	200
P78334	PDBe_ligand_sites	404
Q8N1C3	PDBe_ligand_sites	404
P18507	PDBe_ligand_sites	200
Q99928	PDBe_ligand_sites	404
O00591	PDBe_ligand_sites	200
P24046	PDBe_ligand_sites	200
P28476	PDBe_ligand_sites	404
P47211	PDBe_ligand_sites	200
O43603	PDBe_ligand_sites	200
O60755	PDBe_ligand_sites	404
P17677	PDBe_ligand_sites	404
P04406	PDBe_ligand_sites	200
Q14392	PDBe_ligand_sites	200
P41250	PDBe_ligand_sites	200
P54826	PDBe_ligand_sites	200
P04062	PDBe_ligand_sites	200
P02774	PDBe_ligand_sites	200
Q6NZ63	PDBe_ligand_sites	404
Q6ZU69	PDBe_ligand_sites	404
Q96HG1	PDBe_ligand_sites	404
A6NGZ8	PDBe_ligand_sites	404
P47871	PDBe_ligand_sites	200
O95342	PDBe_ligand_sites	200
P04001	PDBe_ligand_sites	200
P0C0L5	PDBe_ligand_sites	200
Q68D85	PDBe_ligand_sites	200
P56159	PDBe_ligand_sites	404
O00451	PDBe_ligand_sites	200
O60609	PDBe_ligand_sites	200
P19440	PDBe_ligand_sites	200
Q4G0N0	PDBe_ligand_sites	404
Q9UJ14	PDBe_ligand_sites	404
P36269	PDBe_ligand_sites	404
P10912	PDBe_ligand_sites	200
Q02643	PDBe_ligand_sites	200
Q92847	PDBe_ligand_sites	200
Q9UM73	PDBe_ligand_sites	200
P48546	PDBe_ligand_sites	200
P17302	PDBe_ligand_sites	200
Q9Y6H8	PDBe_ligand_sites	404
P35212	PDBe_ligand_sites	404
P36382	PDBe_ligand_sites	404
P36383	PDBe_ligand_sites	404
P48165	PDBe_ligand_sites	404
P08034	PDBe_ligand_sites	200
P29033	PDBe_ligand_sites	200
O75712	PDBe_ligand_sites	404
Q9NTQ9	PDBe_ligand_sites	404
O95377	PDBe_ligand_sites	404
O95452	PDBe_ligand_sites	404
F2Z333	PDBe_ligand_sites	404
Q9H9K5	PDBe_ligand_sites	404
P0DKX4	PDBe_ligand_sites	404
Q92896	PDBe_ligand_sites	404
P43220	PDBe_ligand_sites	200
O95838	PDBe_ligand_sites	404
P23415	PDBe_ligand_sites	200
P23416	PDBe_ligand_sites	200
O75311	PDBe_ligand_sites	200
P48167	PDBe_ligand_sites	200
P0CAP1	PDBe_ligand_sites	404
P20292	PDBe_ligand_sites	200
P09923	PDBe_ligand_sites	404
O60234	PDBe_ligand_sites	200
Q99445	PDBe_ligand_sites	404
P05186	PDBe_ligand_sites	200
P04899	PDBe_ligand_sites	404
P38405	PDBe_ligand_sites	404
P05187	PDBe_ligand_sites	200
P50148	PDBe_ligand_sites	200
P63092	PDBe_ligand_sites	200
P62873	PDBe_ligand_sites	200
P62879	PDBe_ligand_sites	404
P16520	PDBe_ligand_sites	404
P59768	PDBe_ligand_sites	200
P10696	PDBe_ligand_sites	404
H3BS89	PDBe_ligand_sites	404
H3BV60	PDBe_ligand_sites	404
Q2WGJ8	PDBe_ligand_sites	404
P0DKB5	PDBe_ligand_sites	404
A6NCL2	PDBe_ligand_sites	404
A0A1B0GVV1	PDBe_ligand_sites	404
A6NFA1	PDBe_ligand_sites	404
B2RUZ4	PDBe_ligand_sites	404
A6NC86	PDBe_ligand_sites	404
Q6UX82	PDBe_ligand_sites	404
P30968	PDBe_ligand_sites	200
P07359	PDBe_ligand_sites	200
P13224	PDBe_ligand_sites	200
P55259	PDBe_ligand_sites	200
P40197	PDBe_ligand_sites	404
P14770	PDBe_ligand_sites	200
Q99795	PDBe_ligand_sites	404
K9M1U5	PDBe_ligand_sites	404
P35052	PDBe_ligand_sites	200
Q8N158	PDBe_ligand_sites	404
P51654	PDBe_ligand_sites	200
O75487	PDBe_ligand_sites	404
P78333	PDBe_ligand_sites	404
Q9Y625	PDBe_ligand_sites	404
P06744	PDBe_ligand_sites	200
P80108	PDBe_ligand_sites	404
P51674	PDBe_ligand_sites	404
Q13491	PDBe_ligand_sites	404
Q14956	PDBe_ligand_sites	404
P46091	PDBe_ligand_sites	200
P49683	PDBe_ligand_sites	200
H3BTG2	PDBe_ligand_sites	404
P47775	PDBe_ligand_sites	404
I3L273	PDBe_ligand_sites	404
H3BR10	PDBe_ligand_sites	404
Q9UKP6	PDBe_ligand_sites	200
P49685	PDBe_ligand_sites	404
Q13304	PDBe_ligand_sites	404
Q14330	PDBe_ligand_sites	404
Q15760	PDBe_ligand_sites	404
P46092	PDBe_ligand_sites	404
Q99678	PDBe_ligand_sites	404
Q99679	PDBe_ligand_sites	404
Q99680	PDBe_ligand_sites	404
Q99677	PDBe_ligand_sites	404
Q99705	PDBe_ligand_sites	200
O00155	PDBe_ligand_sites	404
Q8NDV2	PDBe_ligand_sites	404
Q9NS67	PDBe_ligand_sites	404
P46089	PDBe_ligand_sites	200
Q99527	PDBe_ligand_sites	200
O00270	PDBe_ligand_sites	404
O75388	PDBe_ligand_sites	404
Q49SQ1	PDBe_ligand_sites	404
Q9UPC5	PDBe_ligand_sites	200
Q9HC97	PDBe_ligand_sites	200
O15354	PDBe_ligand_sites	404
O43193	PDBe_ligand_sites	200
O43194	PDBe_ligand_sites	404
P46093	PDBe_ligand_sites	200
O14842	PDBe_ligand_sites	200
O14843	PDBe_ligand_sites	200
P21439	PDBe_ligand_sites	200
O15529	PDBe_ligand_sites	404
O15552	PDBe_ligand_sites	200
Q9Y5Y4	PDBe_ligand_sites	200
Q9Y5Y3	PDBe_ligand_sites	404
O75473	PDBe_ligand_sites	200
Q13585	PDBe_ligand_sites	404
O75899	PDBe_ligand_sites	200
Q9Y2T5	PDBe_ligand_sites	200
Q969F8	PDBe_ligand_sites	404
Q9Y2T6	PDBe_ligand_sites	200
Q9Y653	PDBe_ligand_sites	200
Q9P1P5	PDBe_ligand_sites	404
P46095	PDBe_ligand_sites	200
Q8IZP9	PDBe_ligand_sites	404
Q8IYL9	PDBe_ligand_sites	404
Q9HB89	PDBe_ligand_sites	404
Q15743	PDBe_ligand_sites	200
P48145	PDBe_ligand_sites	404
Q9NYM4	PDBe_ligand_sites	404
Q8TCW9	PDBe_ligand_sites	404
Q9Y5X5	PDBe_ligand_sites	404
O95800	PDBe_ligand_sites	404
Q9P296	PDBe_ligand_sites	404
Q96P69	PDBe_ligand_sites	404
P02760	PDBe_ligand_sites	200
P48146	PDBe_ligand_sites	404
Q96P68	PDBe_ligand_sites	200
Q9BXC0	PDBe_ligand_sites	200
Q96P67	PDBe_ligand_sites	404
Q9NQS5	PDBe_ligand_sites	200
P60893	PDBe_ligand_sites	404
Q9BPV8	PDBe_ligand_sites	200
Q9BY21	PDBe_ligand_sites	404
Q9GZN0	PDBe_ligand_sites	200
P49682	PDBe_ligand_sites	200
Q9BXA5	PDBe_ligand_sites	200
O75715	PDBe_ligand_sites	200
P42261	PDBe_ligand_sites	200
P42262	PDBe_ligand_sites	200
P42263	PDBe_ligand_sites	404
P48058	PDBe_ligand_sites	404
Q9ULK0	PDBe_ligand_sites	200
O43424	PDBe_ligand_sites	200
P39086	PDBe_ligand_sites	200
Q13002	PDBe_ligand_sites	200
Q13003	PDBe_ligand_sites	404
Q16099	PDBe_ligand_sites	404
Q16478	PDBe_ligand_sites	404
Q05586	PDBe_ligand_sites	200
Q12879	PDBe_ligand_sites	200
Q13224	PDBe_ligand_sites	200
Q14957	PDBe_ligand_sites	200
O15399	PDBe_ligand_sites	200
Q7Z429	PDBe_ligand_sites	404
Q13255	PDBe_ligand_sites	200
Q14416	PDBe_ligand_sites	200
Q14832	PDBe_ligand_sites	200
Q14833	PDBe_ligand_sites	200
P41594	PDBe_ligand_sites	200
O15303	PDBe_ligand_sites	200
Q14831	PDBe_ligand_sites	200
Q2M3G0	PDBe_ligand_sites	404
O00222	PDBe_ligand_sites	200
P28799	PDBe_ligand_sites	200
P30101	PDBe_ligand_sites	200
P30550	PDBe_ligand_sites	200
P06396	PDBe_ligand_sites	200
Q9UKV5	PDBe_ligand_sites	200
Q16671	PDBe_ligand_sites	200
Q02747	PDBe_ligand_sites	404
P25092	PDBe_ligand_sites	200
Q02846	PDBe_ligand_sites	404
P51841	PDBe_ligand_sites	404
P08236	PDBe_ligand_sites	200
Q9NP58	PDBe_ligand_sites	200
P02724	PDBe_ligand_sites	200
P06028	PDBe_ligand_sites	404
P04921	PDBe_ligand_sites	404
P15421	PDBe_ligand_sites	404
P10144	PDBe_ligand_sites	200
P49418	PDBe_ligand_sites	200
P57053	PDBe_ligand_sites	404
Q14520	PDBe_ligand_sites	404
Q92839	PDBe_ligand_sites	404
O00219	PDBe_ligand_sites	404
P03950	PDBe_ligand_sites	200
P08631	PDBe_ligand_sites	200
O60741	PDBe_ligand_sites	200
Q9UL51	PDBe_ligand_sites	200
O43613	PDBe_ligand_sites	200
O43614	PDBe_ligand_sites	200
A0A1B0GWG4	PDBe_ligand_sites	404
P55160	PDBe_ligand_sites	404
Q9BQS7	PDBe_ligand_sites	404
Q30201	PDBe_ligand_sites	200
Q6ZVN8	PDBe_ligand_sites	200
P36980	PDBe_ligand_sites	200
A4D0T7	PDBe_ligand_sites	404
Q9UKU9	PDBe_ligand_sites	200
C9JL84	PDBe_ligand_sites	404
Q9UM44	PDBe_ligand_sites	404
A8MZH6	PDBe_ligand_sites	404
A0A1B0GVN3	PDBe_ligand_sites	404
Q01484	PDBe_ligand_sites	200
P04439	PDBe_ligand_sites	200
P01889	PDBe_ligand_sites	200
P10321	PDBe_ligand_sites	200
P28067	PDBe_ligand_sites	200
P28068	PDBe_ligand_sites	200
P06340	PDBe_ligand_sites	200
P13765	PDBe_ligand_sites	200
P20036	PDBe_ligand_sites	200
E9PQX1	PDBe_ligand_sites	404
H3BNL8	PDBe_ligand_sites	404
Q12955	PDBe_ligand_sites	404
P04440	PDBe_ligand_sites	200
P01909	PDBe_ligand_sites	200
P01906	PDBe_ligand_sites	404
P01920	PDBe_ligand_sites	200
P05538	PDBe_ligand_sites	404
P01903	PDBe_ligand_sites	200
P01911	PDBe_ligand_sites	200
P79483	PDBe_ligand_sites	404
A0A1W2PQU2	PDBe_ligand_sites	404
P13762	PDBe_ligand_sites	404
Q30154	PDBe_ligand_sites	200
P13747	PDBe_ligand_sites	200
P30511	PDBe_ligand_sites	200
A0A1B0GVY4	PDBe_ligand_sites	404
P17693	PDBe_ligand_sites	200
O75762	PDBe_ligand_sites	200
Q95460	PDBe_ligand_sites	200
A0A3B3IRV3	PDBe_ligand_sites	404
P09429	PDBe_ligand_sites	404
Q9NP78	PDBe_ligand_sites	404
P15144	PDBe_ligand_sites	200
P26583	PDBe_ligand_sites	404
O75330	PDBe_ligand_sites	404
Q00839	PDBe_ligand_sites	404
A0A1B0GTU2	PDBe_ligand_sites	404
P33527	PDBe_ligand_sites	200
A0A087WTH1	PDBe_ligand_sites	404
A0A087X1G2	PDBe_ligand_sites	404
H7C241	PDBe_ligand_sites	404
P0DMS9	PDBe_ligand_sites	404
P05981	PDBe_ligand_sites	200
Q9Y251	PDBe_ligand_sites	200
P35367	PDBe_ligand_sites	200
A8MUP6	PDBe_ligand_sites	404
P25021	PDBe_ligand_sites	200
P0DN78	PDBe_ligand_sites	404
Q9Y5N1	PDBe_ligand_sites	200
Q9Y278	PDBe_ligand_sites	404
Q5T3U5	PDBe_ligand_sites	404
H3BQJ8	PDBe_ligand_sites	404
A0A0K2S4Q6	PDBe_ligand_sites	404
P0DMV8	PDBe_ligand_sites	200
P0DMV9	PDBe_ligand_sites	200
P54652	PDBe_ligand_sites	200
P11021	PDBe_ligand_sites	200
