hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	source	evidence_tier	cellphonedb_denominator_member	therasabdab_denominator_member	antibody_evidence	extracellular
HGNC:11774	TGFBR3	Q03167	ENSG00000069702	7049	IntAct: binding regions	region	1	0	0	0
HGNC:11778	TGM2	P21980	ENSG00000198959	7052	IntAct: binding regions	region	1	1	0	0
HGNC:11785	THBS1	P07996	ENSG00000137801	7057	IntAct: binding regions	region	1	0	0	0
HGNC:11787	THBS3	P49746	ENSG00000169231	7059	IntAct: binding regions	region	0	0	0	0
HGNC:11788	THBS4	P35443	ENSG00000113296	7060	IntAct: binding regions	region	0	0	0	0
HGNC:11809	TIE1	P35590	ENSG00000066056	7075	IntAct: binding regions	region	0	0	0	1
HGNC:11820	TIMP1	P01033	ENSG00000102265	7076	IntAct: binding regions	region	0	0	0	0
HGNC:11827	TJP1	Q07157	ENSG00000104067	7082	IntAct: binding regions	region	0	0	0	0
HGNC:11845	TLN1	Q9Y490	ENSG00000137076	7094	IntAct: binding regions	region	0	0	0	0
HGNC:11847	TLR1	Q15399	ENSG00000174125	7096	IntAct: binding regions	region	0	0	0	0
HGNC:11848	TLR2	O60603	ENSG00000137462	7097	IntAct: binding regions	region	0	1	0	0
HGNC:11850	TLR4	O00206	ENSG00000136869	7099	IntAct: binding regions	region	0	1	0	1
HGNC:11853	TM4SF1	P30408	ENSG00000169908	4071	IntAct: binding regions	region	0	0	0	0
HGNC:11854	TSPAN7	P41732	ENSG00000156298	7102	IntAct: binding regions	region	0	0	0	0
HGNC:11857	TM4SF5	O14894	ENSG00000142484	9032	IntAct: binding regions	region	0	0	0	0
HGNC:11876	TMPRSS2	O15393	ENSG00000184012	7113	IntAct: binding regions	region	0	0	0	1
HGNC:11891	CLEC3B	P05452	ENSG00000163815	7123	IntAct: binding regions	region	0	0	0	0
HGNC:11892	TNF	P01375	ENSG00000232810	7124	IntAct: binding regions	region	1	1	0	1
HGNC:11898	TNFAIP6	P98066	ENSG00000123610	7130	IntAct: binding regions	region	0	0	0	0
HGNC:11904	TNFRSF10A	O00220	ENSG00000104689	8797	IntAct: binding regions	region	1	0	0	1
HGNC:11905	TNFRSF10B	O14763	ENSG00000120889	8795	IntAct: binding regions	region	1	1	0	1
HGNC:11906	TNFRSF10C	O14798	ENSG00000173535	8794	IntAct: binding regions	region	1	0	0	1
HGNC:11907	TNFRSF10D	Q9UBN6	ENSG00000173530	8793	IntAct: binding regions	region	1	0	0	0
HGNC:11908	TNFRSF11A	Q9Y6Q6	ENSG00000141655	8792	IntAct: binding regions	region	1	0	0	1
HGNC:11910	TNFRSF25	Q93038	ENSG00000215788	8718	IntAct: binding regions	region	1	0	0	1
HGNC:11912	TNFRSF14	Q92956	ENSG00000157873	8764	IntAct: binding regions	region	1	0	0	0
HGNC:11913	TNFRSF17	Q02223	ENSG00000048462	608	IntAct: binding regions	region	1	1	0	1
HGNC:11914	TNFRSF18	Q9Y5U5	ENSG00000186891	8784	IntAct: binding regions	region	1	1	0	1
HGNC:11916	TNFRSF1A	P19438	ENSG00000067182	7132	IntAct: binding regions	region	1	0	0	1
HGNC:11917	TNFRSF1B	P20333	ENSG00000028137	7133	IntAct: binding regions	region	1	1	0	1
HGNC:11918	TNFRSF4	P43489	ENSG00000186827	7293	IntAct: binding regions	region	1	1	0	1
HGNC:11919	CD40	P25942	ENSG00000101017	958	IntAct: binding regions	region	1	1	0	1
HGNC:11920	FAS	P25445	ENSG00000026103	355	IntAct: binding regions	region	1	0	0	1
HGNC:11921	TNFRSF6B	O95407	ENSG00000243509	8771	IntAct: binding regions	region	0	0	0	0
HGNC:11922	CD27	P26842	ENSG00000139193	939	IntAct: binding regions	region	1	1	0	1
HGNC:11923	TNFRSF8	P28908	ENSG00000120949	943	IntAct: binding regions	region	1	1	0	1
HGNC:11924	TNFRSF9	Q07011	ENSG00000049249	3604	IntAct: binding regions	region	1	1	0	1
HGNC:11925	TNFSF10	P50591	ENSG00000121858	8743	IntAct: binding regions	region	1	0	0	1
HGNC:11926	TNFSF11	O14788	ENSG00000120659	8600	IntAct: binding regions	region	1	1	0	1
HGNC:11927	TNFSF12	O43508	ENSG00000239697	8742	IntAct: binding regions	region	1	0	0	1
HGNC:11929	TNFSF13B	Q9Y275	ENSG00000102524	10673	IntAct: binding regions	region	1	1	0	1
HGNC:11930	TNFSF14	O43557	ENSG00000125735	8740	IntAct: binding regions	region	1	1	0	1
HGNC:11931	TNFSF15	O95150	ENSG00000181634	9966	IntAct: binding regions	region	1	1	0	1
HGNC:11932	TNFSF18	Q9UNG2	ENSG00000120337	8995	IntAct: binding regions	region	1	0	0	1
HGNC:11934	TNFSF4	P23510	ENSG00000117586	7292	IntAct: binding regions	region	1	1	0	1
HGNC:11935	CD40LG	P29965	ENSG00000102245	959	IntAct: binding regions	region	1	1	0	1
HGNC:11936	FASLG	P48023	ENSG00000117560	356	IntAct: binding regions	region	1	0	0	1
HGNC:11937	CD70	P32970	ENSG00000125726	970	IntAct: binding regions	region	1	1	0	1
HGNC:11938	TNFSF8	P32971	ENSG00000106952	944	IntAct: binding regions	region	1	0	0	1
HGNC:11939	TNFSF9	P41273	ENSG00000125657	8744	IntAct: binding regions	region	1	0	0	1
HGNC:12004	TPBG	Q13641	ENSG00000146242	7162	IntAct: binding regions	region	0	1	0	0
HGNC:12022	TPT1	P13693	ENSG00000133112	7178	IntAct: binding regions	region	0	0	0	0
HGNC:12023	TPTE	P56180	ENSG00000274391	7179	IntAct: binding regions	region	0	0	0	0
HGNC:12028	HSP90B1	P14625	ENSG00000166598	7184	IntAct: binding regions	region	0	0	0	0
HGNC:1224	LDLRAD4	O15165	ENSG00000168675	753	IntAct: binding regions	region	0	0	0	0
HGNC:123	ACP2	P11117	ENSG00000134575	53	IntAct: binding regions	region	0	0	0	0
HGNC:1233	ENTREP3	P81408	ENSG00000160767	10712	IntAct: binding regions	region	0	0	0	0
HGNC:12333	TRPC1	P48995	ENSG00000144935	7220	IntAct: binding regions	region	0	0	0	0
HGNC:12335	TRPC3	Q13507	ENSG00000138741	7222	IntAct: binding regions	region	0	0	0	0
HGNC:12336	TRPC4	Q9UBN4	ENSG00000133107	7223	IntAct: binding regions	region	0	0	0	0
HGNC:12337	TRPC5	Q9UL62	ENSG00000072315	7224	IntAct: binding regions	region	0	0	0	0
HGNC:12338	TRPC6	Q9Y210	ENSG00000137672	7225	IntAct: binding regions	region	0	0	0	0
HGNC:12373	TSHR	P16473	ENSG00000165409	7253	IntAct: binding regions	region	1	0	0	0
HGNC:1239	TMEM59	Q9BXS4	ENSG00000116209	9528	IntAct: binding regions	region	0	0	0	0
HGNC:1242	C1QB	P02746	ENSG00000173369	713	IntAct: binding regions	region	0	0	0	0
HGNC:1243	C1QBP	Q07021	ENSG00000108561	708	IntAct: binding regions	region	0	0	0	0
HGNC:12446	TYRO3	Q06418	ENSG00000092445	7301	IntAct: binding regions	region	1	0	0	1
HGNC:12450	TYRP1	P17643	ENSG00000107165	7306	IntAct: binding regions	region	0	0	0	0
HGNC:12567	UNC5A	Q6ZN44	ENSG00000113763	90249	IntAct: binding regions	region	1	0	0	1
HGNC:12568	UNC5B	Q8IZJ1	ENSG00000107731	219699	IntAct: binding regions	region	1	0	0	0
HGNC:12569	UNC5C	O95185	ENSG00000182168	8633	IntAct: binding regions	region	1	0	0	0
HGNC:12570	UNC93A	Q86WB7	ENSG00000112494	54346	IntAct: binding regions	region	0	0	0	0
HGNC:126	ACR	P10323	ENSG00000100312	49	IntAct: binding regions	region	0	0	0	0
HGNC:12601	USH2A	O75445	ENSG00000042781	7399	IntAct: binding regions	region	0	0	0	0
HGNC:12612	USP14	P54578	ENSG00000101557	9097	IntAct: binding regions	region	0	0	0	0
HGNC:12635	UTRN	P46939	ENSG00000152818	7402	IntAct: binding regions	region	0	0	0	0
HGNC:12643	VAMP2	P63027	ENSG00000220205	6844	IntAct: binding regions	region	0	0	0	0
HGNC:12647	VAMP8	Q9BV40	ENSG00000118640	8673	IntAct: binding regions	region	0	0	0	0
HGNC:12648	VAPA	Q9P0L0	ENSG00000101558	9218	IntAct: binding regions	region	0	0	0	0
HGNC:12649	VAPB	O95292	ENSG00000124164	9217	IntAct: binding regions	region	0	0	0	0
HGNC:12663	VCAM1	P19320	ENSG00000162692	7412	IntAct: binding regions	region	1	0	0	1
HGNC:12669	VDAC1	P21796	ENSG00000213585	7416	IntAct: binding regions	region	0	0	0	0
HGNC:12691	EZR	P15311	ENSG00000092820	7430	IntAct: binding regions	region	0	0	0	0
HGNC:12692	VIM	P08670	ENSG00000026025	7431	IntAct: binding regions	region	0	1	0	0
HGNC:12694	VIPR1	P32241	ENSG00000114812	7433	IntAct: binding regions	region	1	0	0	0
HGNC:12698	VLDLR	P98155	ENSG00000147852	7436	IntAct: binding regions	region	1	0	0	1
HGNC:12722	VSNL1	P62760	ENSG00000163032	7447	IntAct: binding regions	region	0	0	0	0
HGNC:12724	VTN	P04004	ENSG00000109072	7448	IntAct: binding regions	region	0	0	0	0
HGNC:12729	WARS1	P23381	ENSG00000140105	7453	IntAct: binding regions	region	0	0	0	0
HGNC:12733	WASF2	Q9Y6W5	ENSG00000158195	10163	IntAct: binding regions	region	0	0	0	0
HGNC:12762	WFS1	O76024	ENSG00000109501	7466	IntAct: binding regions	region	0	0	0	0
HGNC:12781	WNT2B	Q93097	ENSG00000134245	7482	IntAct: binding regions	region	0	0	0	0
HGNC:12782	WNT3	P56703	ENSG00000108379	7473	IntAct: binding regions	region	0	0	0	0
HGNC:12784	WNT5A	P41221	ENSG00000114251	7474	IntAct: binding regions	region	0	0	0	0
HGNC:12786	WNT7A	O00755	ENSG00000154764	7476	IntAct: binding regions	region	0	0	0	0
HGNC:12787	WNT7B	P56706	ENSG00000188064	7477	IntAct: binding regions	region	0	0	0	0
HGNC:12833	XRCC5	P13010	ENSG00000079246	7520	IntAct: binding regions	region	0	0	0	0
HGNC:12840	YARS1	P54577	ENSG00000134684	8565	IntAct: binding regions	region	0	0	0	0
HGNC:1318	C3	P01024	ENSG00000125730	718	IntAct: binding regions	region	1	0	0	0
HGNC:13188	ZP2	Q05996	ENSG00000103310	7783	IntAct: binding regions	region	0	0	0	1
HGNC:1319	C3AR1	Q16581	ENSG00000171860	719	IntAct: binding regions	region	1	0	0	0
HGNC:13202	ADAMTS9	Q9P2N4	ENSG00000163638	56999	IntAct: binding regions	region	0	0	0	0
HGNC:13237	TMEM59L	Q9UK28	ENSG00000105696	25789	IntAct: binding regions	region	0	0	0	0
HGNC:13257	CLEC4A	Q9UMR7	ENSG00000111729	50856	IntAct: binding regions	region	0	0	0	1
HGNC:13275	ECE2	P0DPD6	ENSG00000145194	9718	IntAct: binding regions	region	0	0	0	0
HGNC:13308	GPRC5B	Q9NZH0	ENSG00000167191	51704	IntAct: binding regions	region	0	0	0	0
HGNC:13328	IFIT5	Q13325	ENSG00000152778	24138	IntAct: binding regions	region	0	0	0	0
HGNC:13342	KLRF1	Q9NZS2	ENSG00000150045	51348	IntAct: binding regions	region	1	0	0	1
HGNC:13368	MS4A10	Q96PG2	ENSG00000172689	341116	IntAct: binding regions	region	0	0	0	0
HGNC:13375	MS4A6A	Q9H2W1	ENSG00000110077	64231	IntAct: binding regions	region	0	0	0	0
HGNC:13384	MUC3B	Q9H195		57876	IntAct: binding regions	region	0	0	0	0
HGNC:13404	PCDH10	Q9P2E7	ENSG00000138650	57575	IntAct: binding regions	region	0	0	0	0
HGNC:13433	ROBO3	Q96MS0	ENSG00000154134	64221	IntAct: binding regions	region	1	0	0	1
HGNC:13445	SLC2A7	Q6PXP3	ENSG00000197241	155184	IntAct: binding regions	region	0	0	0	0
HGNC:13469	TNFRSF21	O75509	ENSG00000146072	27242	IntAct: binding regions	region	1	0	0	1
HGNC:13476	TTYH1	Q9H313	ENSG00000167614	57348	IntAct: binding regions	region	0	0	0	0
HGNC:13517	CLIC5	Q9NZA1	ENSG00000112782	53405	IntAct: binding regions	region	0	0	0	0
HGNC:13518	CLIC4	Q9Y696	ENSG00000169504	25932	IntAct: binding regions	region	0	0	0	0
HGNC:1352	C8A	P07357	ENSG00000157131	731	IntAct: binding regions	region	0	0	0	0
HGNC:13523	CLEC4M	Q9H2X3	ENSG00000104938	10332	IntAct: binding regions	region	1	0	0	1
HGNC:1353	C8B	P07358	ENSG00000021852	732	IntAct: binding regions	region	0	0	0	0
HGNC:1354	C8G	P07360	ENSG00000176919	733	IntAct: binding regions	region	0	0	0	0
HGNC:13557	ACE2	Q9BYF1	ENSG00000130234	59272	IntAct: binding regions	region	0	0	0	1
HGNC:13628	CACNG8	Q8WXS5	ENSG00000142408	59283	IntAct: binding regions	region	0	0	0	0
HGNC:13646	LAPTM4B	Q86VI4	ENSG00000104341	55353	IntAct: binding regions	region	0	0	0	0
HGNC:13655	SCUBE3	Q8IX30	ENSG00000146197	222663	IntAct: binding regions	region	0	0	0	0
HGNC:13658	NTN4	Q9HB63	ENSG00000074527	59277	IntAct: binding regions	region	0	0	0	0
HGNC:13664	MACF1	Q9UPN3	ENSG00000127603	23499	IntAct: binding regions	region	0	0	0	0
HGNC:1370	CA11	O75493	ENSG00000063180	770	IntAct: binding regions	region	0	0	0	0
HGNC:13700	IL22RA1	Q8N6P7	ENSG00000142677	58985	IntAct: binding regions	region	0	1	0	1
HGNC:13717	ENPP5	Q9UJA9	ENSG00000112796	59084	IntAct: binding regions	region	0	0	0	0
HGNC:13731	MAEA	Q7L5Y9	ENSG00000090316	10296	IntAct: binding regions	region	0	0	0	0
HGNC:13733	CDH23	Q9H251	ENSG00000107736	64072	IntAct: binding regions	region	0	0	0	0
HGNC:13741	SNTG2	Q9NY99	ENSG00000172554	54221	IntAct: binding regions	region	0	0	0	0
HGNC:13746	BRINP2	Q9C0B6	ENSG00000198797	57795	IntAct: binding regions	region	0	0	0	0
HGNC:13770	IGDCC4	Q8TDY8	ENSG00000103742	57722	IntAct: binding regions	region	0	0	0	1
HGNC:13819	SLCO1C1	Q9NYB5	ENSG00000139155	53919	IntAct: binding regions	region	0	0	0	0
HGNC:13823	NETO1	Q8TDF5	ENSG00000166342	81832	IntAct: binding regions	region	0	0	0	1
HGNC:13830	CNTNAP2	Q9UHC6	ENSG00000174469	26047	IntAct: binding regions	region	0	0	0	1
HGNC:13838	ADGRA1	Q86SQ6	ENSG00000197177	84435	IntAct: binding regions	region	0	0	0	0
HGNC:13839	ADGRA3	Q8IWK6	ENSG00000152990	166647	IntAct: binding regions	region	0	0	0	1
HGNC:13869	LOXL3	P58215	ENSG00000115318	84695	IntAct: binding regions	region	0	0	0	0
HGNC:13877	TTYH2	Q9BSA4	ENSG00000141540	94015	IntAct: binding regions	region	0	0	0	0
HGNC:1388	CACNA1A	O00555	ENSG00000141837	773	IntAct: binding regions	region	0	0	0	0
HGNC:1389	CACNA1B	Q00975	ENSG00000148408	774	IntAct: binding regions	region	0	0	0	0
HGNC:1390	CACNA1C	Q13936	ENSG00000151067	775	IntAct: binding regions	region	0	0	0	0
HGNC:1391	CACNA1D	Q01668	ENSG00000157388	776	IntAct: binding regions	region	0	0	0	0
HGNC:1393	CACNA1F	O60840	ENSG00000102001	778	IntAct: binding regions	region	0	0	0	0
HGNC:13933	LY6G6F	Q5SQ64	ENSG00000204424	259215	IntAct: binding regions	region	0	0	0	0
HGNC:13937	MPIG6B	O95866	ENSG00000204420	80739	IntAct: binding regions	region	0	0	0	1
HGNC:13938	SAPCD1	Q5SSQ6	ENSG00000228727	401251	IntAct: binding regions	region	0	0	0	0
HGNC:1395	CACNA1H	O95180	ENSG00000196557	8912	IntAct: binding regions	region	0	0	0	0
HGNC:1397	CACNA1S	Q13698	ENSG00000081248	779	IntAct: binding regions	region	0	0	0	0
HGNC:14005	PEG10	Q86TG7	ENSG00000242265	23089	IntAct: binding regions	region	0	0	0	0
HGNC:14006	TRPV6	Q9H1D0	ENSG00000165125	55503	IntAct: binding regions	region	0	0	0	0
HGNC:14025	SLC5A7	Q9GZV3	ENSG00000115665	60482	IntAct: binding regions	region	0	0	0	0
HGNC:1406	CACNG2	Q9Y698	ENSG00000166862	10369	IntAct: binding regions	region	0	0	0	0
HGNC:14079	CHRNA9	Q9UGM1	ENSG00000174343	55584	IntAct: binding regions	region	0	0	0	1
HGNC:1408	CACNG4	Q9UBN1	ENSG00000075461	27092	IntAct: binding regions	region	0	0	0	0
HGNC:14085	RTN4	Q9NQC3	ENSG00000115310	57142	IntAct: binding regions	region	0	1	0	0
HGNC:14153	CCDC78	A2IDD5	ENSG00000162004	124093	IntAct: binding regions	region	0	0	0	0
HGNC:14240	SMPD3	Q9NY59	ENSG00000103056	55512	IntAct: binding regions	region	0	0	0	0
HGNC:14267	PCDH17	O14917	ENSG00000118946	27253	IntAct: binding regions	region	0	0	0	0
HGNC:14268	PCDH18	Q9HCL0	ENSG00000189184	54510	IntAct: binding regions	region	0	0	0	0
HGNC:14270	PCDH19	Q8TAB3	ENSG00000165194	57526	IntAct: binding regions	region	0	0	0	0
HGNC:14287	NLGN4X	Q8N0W4	ENSG00000146938	57502	IntAct: binding regions	region	1	0	0	1
HGNC:14289	NLGN3	Q9NZ94	ENSG00000196338	54413	IntAct: binding regions	region	1	0	0	0
HGNC:14290	NLGN2	Q8NFZ4	ENSG00000169992	57555	IntAct: binding regions	region	1	0	0	0
HGNC:14291	NLGN1	Q8N2Q7	ENSG00000169760	22871	IntAct: binding regions	region	1	0	0	0
HGNC:14295	SHANK2	Q9UPX8	ENSG00000162105	22941	IntAct: binding regions	region	0	0	0	0
HGNC:14326	C1QTNF3	Q9BXJ4	ENSG00000082196	114899	IntAct: binding regions	region	0	0	0	0
HGNC:14344	C1QTNF5	Q9BXJ0	ENSG00000223953	114902	IntAct: binding regions	region	0	0	0	0
HGNC:14351	CLEC2D	Q9UHP7	ENSG00000069493	29121	IntAct: binding regions	region	1	0	0	1
HGNC:14388	GP6	Q9HCN6	ENSG00000088053	51206	IntAct: binding regions	region	0	1	0	1
HGNC:1440	CALCR	P30988	ENSG00000004948	799	IntAct: binding regions	region	1	0	0	0
HGNC:14446	PARD3B	Q8TEW8	ENSG00000116117	117583	IntAct: binding regions	region	0	0	0	0
HGNC:14469	SLC26A9	Q7LBE3	ENSG00000174502	115019	IntAct: binding regions	region	0	0	0	0
HGNC:14471	SLC26A11	Q86WA9	ENSG00000181045	284129	IntAct: binding regions	region	0	0	0	0
HGNC:14472	SLC26A6	Q9BXS9	ENSG00000225697	65010	IntAct: binding regions	region	0	0	0	0
HGNC:14537	NPC2	P61916	ENSG00000119655	10577	IntAct: binding regions	region	0	0	0	0
HGNC:1455	CALR	P27797	ENSG00000179218	811	IntAct: binding regions	region	0	0	0	0
HGNC:14560	STOML1	Q9UBI4	ENSG00000067221	9399	IntAct: binding regions	region	0	0	0	0
HGNC:14565	SORBS1	Q9BX66	ENSG00000095637	10580	IntAct: binding regions	region	0	0	0	0
HGNC:14604	AMN	Q9BXJ7	ENSG00000166126	81693	IntAct: binding regions	region	0	0	0	1
HGNC:14605	ADAMTS12	P58397	ENSG00000151388	81792	IntAct: binding regions	region	0	0	0	0
HGNC:14630	CRELD1	Q96HD1	ENSG00000163703	78987	IntAct: binding regions	region	0	0	0	0
HGNC:14656	DSCAML1	Q8TD84	ENSG00000177103	57453	IntAct: binding regions	region	0	0	0	1
HGNC:14685	F11R	Q9Y624	ENSG00000158769	50848	IntAct: binding regions	region	1	0	0	0
HGNC:14686	JAM2	P57087	ENSG00000154721	58494	IntAct: binding regions	region	1	0	0	1
HGNC:14866	HHIP	Q96QV1	ENSG00000164161	64399	IntAct: binding regions	region	1	0	0	0
HGNC:14894	ULBP2	Q9BZM5	ENSG00000131015	80328	IntAct: binding regions	region	1	0	0	1
HGNC:14895	ULBP3	Q9BZM4	ENSG00000131019	79465	IntAct: binding regions	region	1	0	0	1
HGNC:14905	TAS1R2	Q8TE23	ENSG00000179002	80834	IntAct: binding regions	region	0	0	0	0
HGNC:14923	GPR37L1	O60883	ENSG00000170075	9283	IntAct: binding regions	region	1	0	0	0
HGNC:15142	OR2AG1	Q9H205	ENSG00000279486	144125	IntAct: binding regions	region	0	0	0	0
HGNC:1527	CAV1	Q03135	ENSG00000105974	857	IntAct: binding regions	region	0	0	0	0
HGNC:15451	GOLM1	Q8NBJ4	ENSG00000135052	51280	IntAct: binding regions	region	0	0	0	0
HGNC:15474	SHANK1	Q9Y566	ENSG00000161681	50944	IntAct: binding regions	region	0	0	0	0
HGNC:15495	LILRA6	Q6PI73	ENSG00000244482	79168	IntAct: binding regions	region	0	0	0	1
HGNC:15503	LILRA4	P59901	ENSG00000239961	23547	IntAct: binding regions	region	1	1	0	1
HGNC:15511	VANGL2	Q9ULK5	ENSG00000162738	57216	IntAct: binding regions	region	0	0	0	0
HGNC:15512	VANGL1	Q8TAA9	ENSG00000173218	81839	IntAct: binding regions	region	0	0	0	0
HGNC:15527	KLB	Q86Z14	ENSG00000134962	152831	IntAct: binding regions	region	0	1	0	1
HGNC:15532	JAM3	Q9BX67	ENSG00000166086	83700	IntAct: binding regions	region	1	0	0	1
HGNC:15565	QRFPR	Q96P65	ENSG00000186867	84109	IntAct: binding regions	region	1	0	0	0
HGNC:15586	LRRC4	Q9HBW1	ENSG00000128594	64101	IntAct: binding regions	region	0	0	0	1
HGNC:15605	SKAP1	Q86WV1	ENSG00000141293	8631	IntAct: binding regions	region	0	0	0	0
HGNC:15620	SIGLEC10	Q96LC7	ENSG00000142512	89790	IntAct: binding regions	region	1	0	0	1
HGNC:15622	SIGLEC11	Q96RL6	ENSG00000161640	114132	IntAct: binding regions	region	0	0	0	1
HGNC:15632	TLR8	Q9NR97	ENSG00000101916	51311	IntAct: binding regions	region	0	0	0	0
HGNC:15634	TLR10	Q9BXR5	ENSG00000174123	81793	IntAct: binding regions	region	0	0	0	0
HGNC:15661	TAS1R3	Q7RTX0	ENSG00000169962	83756	IntAct: binding regions	region	0	0	0	0
HGNC:1570	CCKAR	P32238	ENSG00000163394	886	IntAct: binding regions	region	1	0	0	0
HGNC:1571	CCKBR	P32239	ENSG00000110148	887	IntAct: binding regions	region	1	0	0	0
HGNC:15718	APCDD1	Q8J025	ENSG00000154856	147495	IntAct: binding regions	region	0	0	0	1
HGNC:15734	KIRREL1	Q96J84	ENSG00000183853	55243	IntAct: binding regions	region	0	0	0	0
HGNC:15757	SIRPG	Q9P1W8	ENSG00000089012	55423	IntAct: binding regions	region	1	0	0	1
HGNC:15767	FERMT2	Q96AC1	ENSG00000073712	10979	IntAct: binding regions	region	0	0	0	0
HGNC:15842	ERBIN	Q96RT1	ENSG00000112851	55914	IntAct: binding regions	region	0	0	0	0
HGNC:15846	PALMD	Q9NP74	ENSG00000099260	54873	IntAct: binding regions	region	0	0	0	0
HGNC:15868	ABHD12	Q8N2K0	ENSG00000100997	26090	IntAct: binding regions	region	0	0	0	1
HGNC:15873	ADISSP	Q9GZN8	ENSG00000101220	54976	IntAct: binding regions	region	0	0	0	0
HGNC:15876	TMEM230	Q96A57	ENSG00000089063	29058	IntAct: binding regions	region	0	0	0	0
HGNC:15928	SIRPB1	O00241	ENSG00000101307	10326	IntAct: binding regions	region	0	0	0	1
HGNC:15943	PARD6A	Q9NPB6	ENSG00000102981	50855	IntAct: binding regions	region	0	0	0	0
HGNC:15956	SLC2A13	Q96QE2	ENSG00000151229	114134	IntAct: binding regions	region	0	0	0	0
HGNC:16016	COLEC12	Q5KU26	ENSG00000158270	81035	IntAct: binding regions	region	0	0	0	1
HGNC:16028	IL33	O95760	ENSG00000137033	90865	IntAct: binding regions	region	0	0	0	0
HGNC:16039	ANGPTL4	Q9BY76	ENSG00000167772	51129	IntAct: binding regions	region	0	0	0	0
HGNC:1604	CCR3	P51677	ENSG00000183625	1232	IntAct: binding regions	region	1	0	0	1
HGNC:16051	PARD3	Q8TEW0	ENSG00000148498	56288	IntAct: binding regions	region	0	0	0	0
HGNC:1606	CCR5	P51681	ENSG00000160791	1234	IntAct: binding regions	region	1	1	0	1
HGNC:16076	PARD6G	Q9BYG4	ENSG00000178184	84552	IntAct: binding regions	region	0	0	0	0
HGNC:16083	RHBDL2	Q9NX52	ENSG00000158315	54933	IntAct: binding regions	region	0	0	0	0
HGNC:16089	PGRMC2	O15173	ENSG00000164040	10424	IntAct: binding regions	region	0	0	0	0
HGNC:16090	PGRMC1	O00264	ENSG00000101856	10857	IntAct: binding regions	region	0	0	0	0
HGNC:16096	VSTM2L	Q96N03	ENSG00000132821	128434	IntAct: binding regions	region	0	0	0	0
HGNC:1612	CCRL2	O00421	ENSG00000121797	9034	IntAct: binding regions	region	1	0	0	0
HGNC:16208	LRRN4	Q8WUT4	ENSG00000125872	164312	IntAct: binding regions	region	0	0	0	0
HGNC:16245	PARD6B	Q9BYG5	ENSG00000124171	84612	IntAct: binding regions	region	0	0	0	0
HGNC:16248	SIRPD	Q9H106	ENSG00000125900	128646	IntAct: binding regions	region	0	0	0	0
HGNC:16261	SLC22A9	Q8IVM8	ENSG00000149742	114571	IntAct: binding regions	region	0	0	0	0
HGNC:163	ACTN1	P12814	ENSG00000072110	87	IntAct: binding regions	region	0	0	0	0
HGNC:16309	LILRA5	A6NI73	ENSG00000187116	353514	IntAct: binding regions	region	0	0	0	1
HGNC:16312	KIR3DL3	Q8N743	ENSG00000242019	115653	IntAct: binding regions	region	0	0	0	1
HGNC:1632	CD164	Q04900	ENSG00000135535	8763	IntAct: binding regions	region	0	0	0	0
HGNC:1633	CD19	P15391	ENSG00000177455	930	IntAct: binding regions	region	0	1	0	0
HGNC:16345	KIR2DL5A	Q8N109	ENSG00000274143	57292	IntAct: binding regions	region	1	0	0	1
HGNC:1637	CD1D	P15813	ENSG00000158473	912	IntAct: binding regions	region	1	0	0	1
HGNC:1639	CD2	P06729	ENSG00000116824	914	IntAct: binding regions	region	1	0	0	1
HGNC:16390	NOD1	Q9Y239	ENSG00000106100	10392	IntAct: binding regions	region	0	0	0	0
HGNC:1641	CD209	Q9NNX6	ENSG00000090659	30835	IntAct: binding regions	region	1	0	0	1
HGNC:1643	CD22	P20273	ENSG00000012124	933	IntAct: binding regions	region	1	1	0	1
HGNC:16484	SLC28A3	Q9HAS3	ENSG00000197506	64078	IntAct: binding regions	region	0	0	0	0
HGNC:16500	DAPP1	Q9UN19	ENSG00000070190	27071	IntAct: binding regions	region	0	0	0	0
HGNC:16517	TMPRSS6	Q8IU80	ENSG00000187045	164656	IntAct: binding regions	region	0	1	0	0
HGNC:1653	CD28	P10747	ENSG00000178562	940	IntAct: binding regions	region	1	1	0	1
HGNC:1659	CD33	P20138	ENSG00000105383	945	IntAct: binding regions	region	0	1	0	1
HGNC:1663	CD36	P16671	ENSG00000135218	948	IntAct: binding regions	region	1	0	0	1
HGNC:1664	SCARB1	Q8WTV0	ENSG00000073060	949	IntAct: binding regions	region	0	0	0	0
HGNC:16643	SLMAP	Q14BN4	ENSG00000163681	7871	IntAct: binding regions	region	0	0	0	0
HGNC:1666	CD37	P11049	ENSG00000104894	951	IntAct: binding regions	region	0	1	0	0
HGNC:1667	CD38	P28907	ENSG00000004468	952	IntAct: binding regions	region	1	1	0	1
HGNC:16692	CD320	Q9NPF0	ENSG00000167775	51293	IntAct: binding regions	region	1	0	0	1
HGNC:16697	SORCS1	Q8WY21	ENSG00000108018	114815	IntAct: binding regions	region	0	0	0	0
HGNC:16698	SORCS2	Q96PQ0	ENSG00000184985	57537	IntAct: binding regions	region	0	0	0	0
