source	gene	pmid	pmc_id	doi	year	bucket	title
openalex	FBLN2	32867823		10.1186/s13023-020-01512-7	2020	pmc	Multi-level consistent changes of the ECM pathway identified in a typical keratoconus twin’s family 
openalex	FBLN2	35360851		10.3389/fgene.2022.798331	2022	pmc	Single-Cell Transcriptome Integration Analysis Reveals the Correlation Between Mesenchymal Stromal C
openalex	FBLN2	25367335		10.5732/cjc.014.10170	2014	pmc	The interplay of host genetic factors and Epstein-Barr virus in the development of nasopharyngeal ca
openalex	SGCE	20559561		10.1371/journal.pone.0011117	2010	pmc	Genetic Loci Involved in Antibody Response to Mycobacterium avium ssp. paratuberculosis in Cattle
openalex	SGCE	28884166		10.1021/acsomega.7b00933	2017	pmc	Crystal Structure of Thioesterase SgcE10 Supporting Common Polyene Intermediates in 9- and 10-Member
openalex	SGCE	25340649		10.1371/journal.pgen.1004717	2014	pmc	Role of abd-A and Abd-B in Development of Abdominal Epithelia Breaks Posterior Prevalence Rule
openalex	SGCE	28336558		10.1161/atvbaha.116.308834	2017	unpaywall	Remnant Cholesterol Elicits Arterial Wall Inflammation and a Multilevel Cellular Immune Response in 
openalex	SGCE	9973111		10.1002/(sici)1097-0045(19990101)38:1<60::aid-pros8>3.0.co;2-3	1999	bot_blocked	Prostate Stroma: Physiology
openalex	SGCE			10.3390/ijfs11020066	2023	bot_blocked	The Effect of Female Directors on ESG Practice: Evidence from China
openalex	SGCE	24661007		10.1021/cb500071v	2014	pmc	A Small Molecule Compound Targeting STAT3 DNA-Binding Domain Inhibits Cancer Cell Proliferation, Mig
openalex	SGCE			10.1057/jam.2015.31	2015	no_oa	Measuring the level and risk of corporate responsibility – An empirical comparison of different ESG 
openalex	SGCE			10.1257/jep.23.1.77	2009	no_oa	Deciphering the Liquidity and Credit Crunch 2007–2008
openalex	SGCE	28899900		10.15252/embj.201696247	2017	pmc	Ret receptor tyrosine kinase sustains proliferation and tissue maturation in intestinal epithelia
openalex	IL1R2	27752258		10.3389/fimmu.2016.00407	2016	pmc	Tertiary Lymphoid Structures in Cancers: Prognostic Value, Regulation, and Manipulation for Therapeu
openalex	IL1R2	39095853		10.1186/s40364-024-00612-x	2024	pmc	Monocyte-macrophages modulate intestinal homeostasis in inflammatory bowel disease
openalex	IL1R2	38850793		10.1016/j.intimp.2024.112400	2024	no_oa	Negative regulator IL-1 receptor 2 (IL-1R2) and its roles in immune regulation of autoimmune disease
openalex	IL1R2	19299332		10.1182/blood-2009-01-199950	2009	no_oa	Selective expression of latency-associated peptide (LAP) and IL-1 receptor type I/II (CD121a/CD121b)
openalex	IL1R2	24453977		10.1371/journal.ppat.1003885	2014	pmc	Malaria-Induced NLRP12/NLRP3-Dependent Caspase-1 Activation Mediates Inflammation and Hypersensitivi
openalex	IL1R2	26343373		10.18632/oncotarget.4771	2015	pmc	Helios, and not FoxP3, is the marker of activated Tregs expressing GARP/LAP
openalex	IL1R2	24665164		10.1155/2014/472625	2014	pmc	Interleukin-1 Receptors Are Differentially Expressed in Normal and Psoriatic T Cells
openalex	IL1R2	38605970		10.3389/fimmu.2024.1331846	2024	pmc	Deciphering the developmental trajectory of tissue-resident Foxp3+ regulatory T cells
openalex	IL1R2			10.1002/ejhf.1482	2019	no_oa	The Clinical Significance of Interleukin-6 in Heart Failure: Results from the BIOSTAT-CHF Study
openalex	IL1R2	33403810		10.1002/ehf2.13184	2021	pmc	Plasma Proteoglycan Prolargin in Diagnosis and Differentiation of Pulmonary Arterial Hypertension
openalex	C19orf38			10.1594/essr2013/p-0136	2013	no_oa	Percutaneous CT guided RF ablation of Osteoid osteomas: our nine-year experience.
openalex	C19orf38			10.1007/978-3-030-92124-8_14	2021	no_oa	Translation of CCS into CSP, Correct up to Strong Bisimulation
openalex	C19orf38			10.21236/ada196047	1988	no_oa	I/O Automata: A Model for Discrete Event Systems
openalex	C19orf38	25741722		10.1016/j.neuron.2015.02.022	2015	pmc	Transgenic Mice for Intersectional Targeting of Neural Sensors and Effectors with High Specificity a
openalex	C19orf38			10.55753/aev.v39e56.287	2024	no_oa	HBK 2255 con Building Acoustics Partner
openalex	C19orf38			10.55753/aev.v39e56.282	2024	no_oa	HBK 2255 with Building Acoustics Partner
openalex	C19orf38			10.48550/arxiv.2510.07162	2025	no_oa	MIPco=coRE
openalex	C19orf38			10.1201/9781420011746.ch31	2007	no_oa	Process-Algebraic Analysis of Timing and Schedulability Properties
openalex	C19orf38			10.54844/ep.2025.0969	2025	no_oa	Typical cases and implications of enhanced publishing on chemistry publishing platforms
openalex	C19orf38			10.21463/shima.133	2021	no_oa	“Distinct Characters of Their Own”: Mermaids in late 19th-mid 20th Century Australian children’s fic
openalex	KCNIP3			10.1158/1538-7445.am2019-1690	2019	no_oa	Abstract 1690: A tumor deconvolution DREAM Challenge: Inferring immune infiltration from bulk gene e
openalex	KCNIP3			10.1166/jbn.2017.2364	2017	no_oa	Successful Regrowth of Retinal Neurons When Cultured Interfaced to Carbon Nanotube Platforms
openalex	KCNIP3	25917549		10.1101/gad.257568.114	2015	pmc	Structural mechanisms of DREAM complex assembly and regulation
openalex	KCNIP3	39167680		10.1021/jacs.4c07686	2024	pmc	Oligomeric State and Drug Binding of the SARS-CoV-2 Envelope Protein Are Sensitive to the Ectodomain
openalex	KCNIP3			10.1038/s41573-021-00219-z	2021	no_oa	Noncoding RNA therapeutics — challenges and potential solutions
openalex	KCNIP3			10.1016/b978-0-12-814655-2.00008-6	2019	no_oa	Alternative Animal Toxicity Testing and Biomarkers
openalex	KCNIP3			10.1145/345910.345931	2000	no_oa	A scalable location service for geographic ad hoc routing
openalex	KCNIP3	36741589		10.2147/tcrm.s338653	2023	pmc	Bardet-Biedl Syndrome: Current Perspectives and Clinical Outlook
openalex	KCNIP3	30429885		10.7150/thno.26981	2018	pmc	Increased recruitment of endogenous stem cells and chondrogenic differentiation by a composite scaff
openalex	KCNIP3	27894351		10.1186/s13059-016-1099-5	2016	pmc	Characterizing the morbid genome of ciliopathies
openalex	PMP22			10.21203/rs.3.rs-9623444/v1	2026	bot_blocked	Epidemiological, Virological, and Clinical Characteristics of Dengue in the Lao People’s Democratic 
openalex	PMP22	8589720		10.1038/ng0396-288	1996	no_oa	A recombination hotspot responsible for two inherited peripheral neuropathies is located near a mari
openalex	PMP22	30472831		10.1021/acs.jafc.8b03942	2018	no_oa	Protective Effect of Naringin on DSS-Induced Ulcerative Colitis in Mice
openalex	PMP22	35165276		10.1038/s41420-022-00849-1	2022	pmc	METTL3 overexpression aggravates LPS-induced cellular inflammation in mouse intestinal epithelial ce
openalex	PMP22	12244079		10.1093/brain/awf230	2002	bot_blocked	PMP22 overexpression causes dysmyelination in mice
openalex	PMP22	20848615		10.1002/mnfr.201000225	2010	no_oa	Chemopreventive effect of dietary curcumin on inflammation‐induced colorectal carcinogenesis in mice
openalex	PMP22	10489934		10.1023/a:1026620322859	1999	no_oa	Dextran Sulfate Sodium (DSS) Colitis in Rats (Clinical, Structural, and Ultrastructural Aspects)
openalex	PMP22	22419609		10.1002/ibd.22887	2012	bot_blocked	Adenovirus-mediated hepatocarcinoma-intestine-pancreas/pancreatitis-associated protein suppresses de
openalex	PMP22	25954931		10.1371/journal.pone.0120447	2015	pmc	Mechanisms of Intestinal Serotonin Transporter (SERT) Upregulation by TGF-β1 Induced Non-Smad Pathwa
openalex	PMP22	27431093		10.1016/j.nbd.2016.07.017	2016	no_oa	Tolerability and efficacy study of P2X7 inhibition in experimental Charcot-Marie-Tooth type 1A (CMT1
openalex	ERVK-6	36428242		10.1002/jmv.28350	2022	pmc	Human endogenous retroviruses in cancer: Oncogenesis mechanisms and clinical implications
openalex	ERVK-6	34830279		10.3390/ijms222212398	2021	pmc	A Comprehensive Analysis of Human Endogenous Retroviruses HERV-K (HML.2) from Teratocarcinoma Cell L
openalex	ERVK-6			10.22028/d291-21025	2008	no_oa	Verbreitung der humanan endogenen Retroviren HERV-K113 und HERV-K115 in der menschlichen Population
openalex	ERVK-6	38677181		10.1016/j.ebiom.2024.105133	2024	pmc	Endogenous retroelement expression in the gut microenvironment of people living with HIV-1
openalex	ERVK-6	34778024		10.3389/fonc.2021.687631	2021	pmc	Viral Causality of Human Cancer and Potential Roles of Human Endogenous Retroviruses in the Multi-Om
openalex	ERVK-6	28088235		10.1186/s12985-016-0667-3	2017	pmc	The sense behind retroviral anti-sense transcription
openalex	ERVK-6			10.1101/449686	2018	bot_blocked	Targeting endogenous retrovirus gene transcription in human cancers
openalex	ERVK-6	30250470		10.3389/fimmu.2018.02039	2018	pmc	Human Endogenous Retroviruses Are Ancient Acquired Elements Still Shaping Innate Immune Responses
openalex	ERVK-6			10.70231/amb.2024.002	2024	no_oa	Exhibition of live fungi in Frýdek-Místek and mycological excursion to Kozlovická hora in 2024
openalex	ERVK-6	36632481		10.1093/ve/veac117	2022	pmc	Long-term host–pathogen evolution of endogenous beta- and gammaretroviruses in mouse lemurs with lit
openalex	TBC1D8	16272478		10.1128/jcm.43.11.5509-5514.2005	2005	no_oa	Rapid Identification of Human Adenovirus Types 3 and 7 from Respiratory Specimens via Multiplex Type
openalex	TBC1D8	22419892		10.7150/ijbs.4125	2012	pmc	The Function of Steroid Receptor Coactivator-1 in Normal Tissues and Cancer
openalex	TBC1D8	8818961		10.1002/(sici)1096-9071(199607)49:3<170::aid-jmv3>3.0.co;2-1	1996	no_oa	Molecular epidemiology of adenovirus types 3 and 7 isolated from children with pneumonia in Beijing
openalex	TBC1D8	28472993		10.1186/s13024-017-0172-1	2017	pmc	Humanized monoclonal antibody armanezumab specific to N-terminus of pathological tau: characterizati
openalex	TBC1D8	19712453		10.1186/1471-2164-10-403	2009	pmc	Transcriptional profiling reveals developmental relationship and distinct biological functions of CD
openalex	TBC1D8	37921471		10.1128/jvi.00910-23	2023	pmc	Toward the understanding of DSG2 and CD46 interaction with HAdV-11 fiber, a super-complex analysis
openalex	TBC1D8	18418413		10.1038/gt.2008.72	2008	unpaywall	Gene therapy progress and prospects cancer: oncolytic viruses
openalex	TBC1D8	11024474		10.1016/s0014-5793(00)02064-0	2000	bot_blocked	<i>Drosophila</i> AD3 mutation of synaptotagmin impairs calcium‐dependent self‐oligomerization activ
openalex	TBC1D8	28213441		10.1523/jneurosci.3632-16.2017	2017	unpaywall	Secreted Metalloproteinase ADAMTS-3 Inactivates Reelin
openalex	TBC1D8	25876464		10.1038/gt.2015.13	2015	unpaywall	Lister strain vaccinia virus with thymidine kinase gene deletion is a tractable platform for develop
openalex	OR4C5	37400713		10.1038/s42003-023-05047-y	2023	pmc	Human subsistence and signatures of selection on chemosensory genes
openalex	OR4C5			10.1016/j.jid.2023.03.1332	2023	no_oa	1317 S6K2 is a vulnerability in MAPK-driven acral melanoma
openalex	OR4C5			10.1158/1078-0432.22443030.v1	2023	no_oa	Supplementary Data from Genomic Analysis Reveals the Molecular Heterogeneity of Ovarian Clear Cell C
openalex	OR4C5	32152295		10.1038/s41398-020-0769-y	2020	pmc	Shared genetic etiology underlying Alzheimer’s disease and major depressive disorder
openalex	OR4C5	41894497		10.1126/sciadv.aeb9026	2026	pmc	Structural basis of odorant recognition by a mammalian class II odorant receptor
openalex	OR4C5	36496815		10.3390/ani12233293	2022	pmc	Assessment and Distribution of Runs of Homozygosity in Horse Breeds Representing Different Utility T
openalex	OR4C5	36980325		10.3390/diagnostics13061017	2023	pmc	Identification of Genetic Alterations in Rapid Progressive Glioblastoma by Use of Whole Exome Sequen
openalex	OR4C5			10.1182/blood.v124.21.2389.2389	2014	no_oa	High-Throughput Sequencing to Identify Cytogenetic and Molecular Genetic Aberrations in 24 AML Exome
openalex	OR4C5			10.1016/j.jid.2023.03.1333	2023	no_oa	1318 Racial differences in the skin microbiome of cutaneous T cell lymphoma patients
openalex	OR4C5			10.1016/j.jid.2023.03.1334	2023	no_oa	1319 Whole exome sequencing of keloid tissue identifies novel mutated genes
openalex	STX18	27367497		10.1080/15548627.2016.1191730	2016	no_oa	RINT1 functions as a multitasking protein at the crossroads between genomic stability, ER homeostasi
openalex	STX18	40625876		10.3389/fpls.2025.1599323	2025	pmc	The clues offered by SNAREs on the vacuoles of plants and animals
openalex	STX18			10.1101/2020.02.24.954453	2020	bot_blocked	Identification of a Nonsense-Mediated Decay pathway at the Endoplasmic Reticulum
openalex	STX18	12571802		10.1086/368063	2003	no_oa	Mutations in Two Nonhomologous Genes in a Head-to-Head Configuration Cause Ellis-van Creveld Syndrom
openalex	STX18			10.32920/21948443.v1	2023	no_oa	Proximity Profiling of the CFTR Interaction Landscape in Response to Orkambi
openalex	STX18			10.53846/goediss-7721	2019	no_oa	Dissection of the molecular machinery of micro- and macronucleophagy
openalex	STX18	9639310		10.1002/(sici)1097-0061(199805)14:7<633::aid-yea267>3.0.co;2-3	1998	no_oa	TheSaccharomyces cerevisiae early secretion mutanttip20 is synthetic lethal with mutants in yeast co
openalex	STX18	22427703		10.1074/mcp.m111.016378	2012	no_oa	Quantitative Proteomics Reveals That Only a Subset of the Endoplasmic Reticulum Contributes to the P
openalex	STX18	27929418		10.3390/toxins8120366	2016	pmc	Yeast Reporter Assay to Identify Cellular Components of Ricin Toxin A Chain Trafficking
openalex	STX18	34853328		10.1038/s41598-021-02373-1	2021	pmc	A novel RNA-mediated mechanism causing down-regulation of insulating promoter interactions in human 
openalex	TMEM26	29703782		10.1530/joe-18-0090	2018	no_oa	Adipose and skeletal muscle thermogenesis: studies from large animals
openalex	TMEM26			10.1158/1538-7445.sabcs19-p6-06-12	2020	no_oa	Abstract P6-06-12: Upregulation of beige adipocytes in African-American triple negative breast tumor
openalex	TMEM26	22986903		10.1007/s00439-012-1219-6	2012	pmc	Genome-wide study identifies two loci associated with lung function decline in mild to moderate COPD
openalex	TMEM26	40665959		10.1080/07853890.2025.2530694	2025	pmc	Effects of combined training on quality of life in individuals with overweight-related type 2 diabet
openalex	TMEM26	35008488		10.3390/ijms23010062	2021	pmc	Apolipoprotein CIII Reduction Protects White Adipose Tissues against Obesity-Induced Inflammation an
openalex	TMEM26	29527907		10.33549/physiolres.933650	2018	unpaywall	Transcription Regulators and Hormones Involved in the Development of Brown Fat and White Fat Brownin
openalex	TMEM26	25898951		10.1152/ajpendo.00023.2015	2015	no_oa	A stringent validation of mouse adipose tissue identity markers
openalex	TMEM26	33022858		10.1002/stem.3286	2020	pmc	In <i>Lyl1</i> <i>−/−</i> mice, adipose stem cell vascular niche impairment leads to premature devel
openalex	TMEM26			10.1093/eurheartj/ehaf784.1509	2025	no_oa	Plasma CCL3 predicts adverse heart failure outcomes in patients with arrhythmogenic cardiomyopathy
openalex	TMEM26	33897620		10.3389/fendo.2021.653179	2021	pmc	Novel Roles of Follistatin/Myostatin in Transforming Growth Factor-β Signaling and Adipose Browning:
openalex	VCAN	40404793		10.1038/s41598-025-02494-x	2025	pmc	In silico evaluation of the immunogenic profile of lung cancers with SMARCA4 genetic alterations
openalex	VCAN	32467737		10.1186/s41021-020-00157-z	2020	pmc	Role of extra cellular proteins in gastric cancer progression and metastasis: an update
openalex	VCAN	17872911		10.1093/humrep/dem277	2007	no_oa	Altered composition of the cumulus-oocyte complex matrix during in vitro maturation of oocytes
openalex	VCAN	31320652		10.1038/s41467-019-11036-9	2019	pmc	Single-cell reconstruction of follicular remodeling in the human adult ovary
openalex	VCAN			10.1002/ijc.27518	2012	no_oa	CD99 is a novel prognostic stromal marker in non‐small cell lung cancer
openalex	VCAN	32188703		10.1136/jitc-2019-000326	2020	pmc	Simultaneous inhibition of CXCR1/2, TGF-β, and PD-L1 remodels the tumor and its microenvironment to 
openalex	VCAN	36598637		10.1007/s13402-022-00765-7	2023	pmc	The Breast Cancer Single-Cell Atlas: Defining cellular heterogeneity within model cell lines and pri
openalex	VCAN	37108678		10.3390/ijms24087520	2023	pmc	Association between Expression of Connective Tissue Genes and Prostate Cancer Growth and Progression
openalex	VCAN	17256497		10.1021/es0618999	2006	no_oa	Perfluorinated Chemicals in the Arctic Atmosphere
openalex	VCAN	19196461		10.1186/1471-2164-10-64	2009	pmc	Understanding Haemophilus parasuis infection in porcine spleen through a transcriptomics approach
openalex	TREML2	30582698		10.1021/acs.jproteome.8b00796	2018	pmc	Glycoproteomic Analysis of MGL-Binding Proteins on Acute T-Cell Leukemia Cells
openalex	TREML2	22566924		10.3389/fimmu.2012.00041	2012	pmc	Cross-Presentation of Cell-Associated Antigens by Mouse Splenic Dendritic Cell Populations
